Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO
03-10-2025,28-10-2025,WIPRO,Non-Hld,241.2,250,233.35,3.37,266.65,10.56,0.85,41.17,-2.6,-1.36,-1.23,260.53,247.63,234.73
03-10-2025,28-10-2025,YESBANK,Non-Hld,21.84,22,20.6,6.02,23.4,7.15,0.5,70.33,0.45,0.43,0.02,21.85,21.05,20.25
03-10-2025,28-10-2025,ZYDUSLIFE,Non-Hld,988.55,1100,994.3,-0.57,1205.7,21.97,0.81,43.05,-2.21,5.68,-7.9,1068.62,1022.08,975.54
06-10-2025,28-10-2025,360ONE,Non-Hld,1059.5,1100,1033.15,2.56,1166.85,10.14,0.79,52.79,-7.39,-8.52,1.13,1110.1,1053.25,996.4
06-10-2025,28-10-2025,ABB,Holding,5233,5200,4947.8,5.77,5452.2,4.19,0.61,48.1,-8.58,0.8,-9.37,5446.85,5253.99,5061.13
06-10-2025,28-10-2025,ABCAPITAL,Non-Hld,304.75,300,281.7,8.19,318.3,4.45,0.91,64.94,4.94,3.77,1.17,302.53,290.97,279.41
06-10-2025,28-10-2025,ADANIENSOL,Non-Hld,927.75,1000,906.35,2.37,1093.65,17.89,0.52,67.84,26.86,22.12,4.74,953.48,862.44,771.41
06-10-2025,28-10-2025,ADANIENT,Non-Hld,2573,2600,2452.1,4.94,2747.9,6.8,0.58,60.89,57.31,50.77,6.54,2707.38,2484.08,2260.78
06-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1059.2,1200,1049.35,0.94,1350.65,27.52,0.74,57.49,26.51,25.97,0.54,1144.93,1026.42,907.9
06-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1400.8,1400,1338.9,4.63,1461.1,4.31,0.65,51.82,11.68,13.29,-1.61,1449.25,1405.01,1360.77
06-10-2025,28-10-2025,ALKEM,Non-Hld,5500,5600,5359.55,2.63,5840.45,6.19,0.87,58.42,48.27,63.71,-15.44,5594.26,5455.7,5317.14
06-10-2025,28-10-2025,AMBER,Non-Hld,8175,8500,7914.35,3.3,9085.65,11.14,0.91,56.03,158.14,190.78,-32.63,8598.28,8138.95,7679.62
06-10-2025,28-10-2025,AMBUJACEM,Non-Hld,573.5,600,565.85,1.36,634.15,10.58,0.73,48.61,-1.43,-1.45,0.02,591.74,573.79,555.85
06-10-2025,28-10-2025,ANGELONE,Non-Hld,2259.3,2300,2109.9,7.09,2490.1,10.22,0.66,49.01,-60.23,-74.33,14.11,2353.96,2231.1,2108.24
06-10-2025,28-10-2025,APLAPOLLO,Non-Hld,1738,1700,1602.55,8.46,1797.45,3.43,0.71,64.85,18.22,14.15,4.07,1735.6,1696.13,1656.66
06-10-2025,28-10-2025,APOLLOHOSP,Non-Hld,7636,7700,7450.75,2.49,7949.25,4.11,0.74,51.21,-50.74,-17.42,-33.32,8044.04,7705.75,7367.46
06-10-2025,28-10-2025,ASHOKLEY,Non-Hld,138.05,145,135.45,1.92,154.55,11.96,0.57,52.64,2.86,3.35,-0.49,145.27,138.54,131.82
06-10-2025,28-10-2025,ASIANPAINT,Non-Hld,2355.1,2500,2349.75,0.23,2650.25,12.54,0.78,33.31,-42.5,-27.75,-14.76,2604.67,2451.29,2297.9
06-10-2025,28-10-2025,ASTRAL,Non-Hld,1389,1500,1375.05,1.02,1624.95,16.99,0.66,41.37,-12.03,-4.04,-7.98,1501.16,1427.08,1353
06-10-2025,28-10-2025,AUBANK,Non-Hld,764.4,720,663,15.3,777,1.65,0.88,63.85,4.46,-0.29,4.75,756.69,722.91,689.12
06-10-2025,28-10-2025,AUROPHARMA,Non-Hld,1097.5,1100,1045,5.03,1155,5.24,0.67,54.07,5.37,6.17,-0.8,1136.86,1091.4,1045.93
06-10-2025,28-10-2025,AXISBANK,Non-Hld,1208,1160,1090,10.83,1230,1.83,0.94,74.58,25.22,19.11,6.11,1211.83,1130.14,1048.45
06-10-2025,28-10-2025,BAJAJ-AUTO,Non-Hld,8799,9000,8562.6,2.77,9437.4,7.26,0.54,48.22,-24.48,30.11,-54.59,9416.35,8965.9,8515.45
06-10-2025,28-10-2025,BAJAJFINSV,Non-Hld,2031.1,1800,1798.25,12.95,1801.75,-11.29,0.94,52.81,6.08,13.96,-7.89,2101.99,2043.96,1985.92
06-10-2025,28-10-2025,BAJFINANCE,Non-Hld,1010,1000,949.4,6.39,1050.6,4.02,0.72,61.54,19.31,23.04,-3.73,1037.74,993.98,950.21
06-10-2025,28-10-2025,BANDHANBNK,Non-Hld,165.21,170,158.55,4.21,181.45,9.83,0.92,51.63,-0.93,-1.51,0.58,169.5,163.2,156.9
06-10-2025,28-10-2025,BANKBARODA,Non-Hld,265.9,270,256.5,3.67,283.5,6.62,0.73,75.61,5.96,4.08,1.87,267.58,248.61,229.64
06-10-2025,28-10-2025,BANKINDIA,Non-Hld,125.81,125,117.7,6.9,132.3,5.16,0.59,69.2,2.55,1.92,0.63,126.5,119.55,112.6
06-10-2025,28-10-2025,BDL,Non-Hld,1558.3,1600,1490.4,4.56,1709.6,9.71,0.83,51.75,-1.32,-1.44,0.12,1671.07,1548.89,1426.71
06-10-2025,28-10-2025,BEL,Holding,413.05,410,389.05,6.17,430.95,4.34,0.68,63.83,6.44,5.51,0.92,423.07,399.52,375.96
06-10-2025,28-10-2025,BHARATFORG,Non-Hld,1236,1220,1155.15,7,1284.85,3.96,0.75,56.54,9.95,12.31,-2.36,1282.16,1226.74,1171.32
06-10-2025,28-10-2025,BHARTIARTL,Non-Hld,1901.9,1900,1839.05,3.42,1960.95,3.11,0.71,47.97,-3.21,1.79,-5,1966.97,1915.17,1863.37
06-10-2025,28-10-2025,BHEL,Non-Hld,245,240,224.9,8.94,255.1,4.13,0.59,67.52,4.51,3.08,1.43,249.19,232.99,216.78
06-10-2025,28-10-2025,BIOCON,Non-Hld,347.55,350,333.25,4.3,366.75,5.53,0.79,43.16,-4.42,-3.44,-0.98,375.2,356.78,338.35
06-10-2025,28-10-2025,BLUESTARCO,Non-Hld,1896,2000,1981,-4.29,2019,6.49,0.8,48.1,4.55,14.6,-10.05,1983.71,1913.98,1844.25
06-10-2025,28-10-2025,BOSCHLTD,Non-Hld,38900,40000,38230.2,1.76,41769.8,7.38,0.67,45.32,-317.33,-159.82,-157.51,41531.93,39492.25,37452.57
06-10-2025,28-10-2025,BPCL,Non-Hld,342.5,335,315,8.74,355,3.65,0.78,70.13,5.78,3.74,2.04,345.34,327.2,309.05
06-10-2025,28-10-2025,BRITANNIA,Non-Hld,6022,6000,5762.65,4.51,6237.35,3.58,0.61,54.3,33.12,58.95,-25.83,6298.02,6070.58,5843.13
06-10-2025,28-10-2025,BSE,Holding,2216.5,2100,1877.35,18.07,2322.65,4.79,0.58,52.8,-54.37,-64.62,10.25,2346.4,2165.95,1985.49
06-10-2025,28-10-2025,CAMS,Holding,3843.9,3800,3582.8,7.29,4017.2,4.51,0.54,46.12,-16.8,-2.18,-14.61,4077.93,3889.7,3701.46
06-10-2025,28-10-2025,CANBK,Non-Hld,126.6,130,122.35,3.48,137.65,8.73,0.51,72.72,4.07,3.22,0.84,128.89,117.44,105.99
06-10-2025,28-10-2025,CDSL,Holding,1527.8,1500,1412.35,8.18,1587.65,3.92,0.64,50.31,-15.99,-13.35,-2.64,1605.37,1528.88,1452.39
06-10-2025,28-10-2025,CGPOWER,Holding,745.95,840,837.1,-10.88,842.9,13,0.49,50.35,6.98,13.88,-6.89,803.89,764.93,725.97
06-10-2025,28-10-2025,CHOLAFIN,Non-Hld,1646.8,1500,1363.1,20.82,1636.9,-0.6,0.52,61.85,28.16,26.98,1.18,1664.35,1572.14,1479.92
06-10-2025,28-10-2025,CIPLA,Non-Hld,1514,1600,1517.75,-0.24,1682.25,11.12,0.75,43.2,-12.3,-7.9,-4.4,1592.19,1538.22,1484.25
06-10-2025,28-10-2025,COALINDIA,Holding,382.3,400,381.05,0.33,418.95,9.59,0.6,39.99,0.57,2.42,-1.85,399.85,391.39,382.93
06-10-2025,28-10-2025,COFORGE,Non-Hld,1657.7,1700,1572.2,5.44,1827.8,10.27,0.6,48.19,-33.86,-26.37,-7.49,1862.9,1688.28,1513.65
06-10-2025,28-10-2025,COLPAL,Non-Hld,2232.3,2300,2188,2.03,2412,8.05,0.75,37.41,-30.89,-15.91,-14.98,2448.02,2314.58,2181.15
06-10-2025,28-10-2025,CONCOR,Non-Hld,532.5,530,503.45,5.78,556.55,4.52,0.67,41.47,-6.81,-5.9,-0.91,568.66,542.54,516.42
06-10-2025,28-10-2025,CROMPTON,Non-Hld,289.2,300,282.15,2.5,317.85,9.91,0.62,26.11,-8.72,-7.26,-1.46,329.38,306.82,284.26
06-10-2025,28-10-2025,CUMMINSIND,Non-Hld,3950,4000,3819.55,3.42,4180.45,5.84,0.64,50.59,18.57,44.68,-26.11,4139.26,4004.64,3870.01
06-10-2025,28-10-2025,CYIENT,Non-Hld,1180,1300,1289.8,-8.51,1310.2,11.04,0.76,47.18,-14.16,-10.31,-3.85,1278.58,1197.82,1117.07
06-10-2025,28-10-2025,DABUR,Non-Hld,493.75,500,478.55,3.18,521.45,5.62,0.73,32.04,-9.37,-5.02,-4.36,562.74,521.7,480.66
06-10-2025,28-10-2025,DALBHARAT,Non-Hld,2250,2400,2385.8,-5.69,2414.2,7.3,0.75,36.84,-30.83,-11.8,-19.03,2518,2346.38,2174.75
06-10-2025,28-10-2025,DELHIVERY,Non-Hld,461.8,500,458.4,0.75,541.6,17.29,0.7,52.29,-4.47,-1.68,-2.78,490.83,462.08,433.33
06-10-2025,28-10-2025,DIVISLAB,Non-Hld,5816,6000,5705.7,1.94,6294.3,8.23,0.7,40.78,-105.16,-92.52,-12.65,6263.41,5956.35,5649.29
06-10-2025,28-10-2025,DIXON,Non-Hld,17026,17000,15947.35,6.77,18052.65,6.03,0.65,45.01,-119.79,92.56,-212.35,18998.81,17694.25,16389.69
06-10-2025,28-10-2025,DLF,Non-Hld,735.95,740,701.95,4.85,778.05,5.73,0.69,43.33,-12.05,-9.69,-2.36,799.35,750.66,701.97
06-10-2025,28-10-2025,DMART,Non-Hld,4300,4700,4248.35,1.22,5151.65,19.81,0.51,30.4,-42.9,5.91,-48.81,4852.25,4606.59,4360.93
06-10-2025,28-10-2025,DRREDDY,Non-Hld,1249.8,1300,1236.05,1.12,1363.95,9.14,0.71,43.11,-7.67,0.06,-7.73,1346.6,1283.44,1220.28
06-10-2025,28-10-2025,EICHERMOT,Non-Hld,6876,7000,6715.9,2.39,7284.1,5.94,0.66,60.37,190.33,236.11,-45.78,7082.16,6924.5,6766.84
06-10-2025,28-10-2025,ETERNAL,Non-Hld,335.6,320,294.35,14.02,345.65,3,0.62,59.24,3.51,4.65,-1.14,341.5,329.73,317.97
06-10-2025,28-10-2025,EXIDEIND,Non-Hld,400.15,400,381.15,4.99,418.85,4.68,0.64,48.14,-2.34,-0.16,-2.18,435.28,408.54,381.81
06-10-2025,28-10-2025,FEDERALBNK,Non-Hld,193.75,200,189.8,2.09,210.2,8.5,0.64,47.46,-0.94,-0.9,-0.03,199.39,194.45,189.51
06-10-2025,28-10-2025,FORTIS,Non-Hld,1051.15,1100,1033.25,1.74,1166.75,11,0.79,73.55,19.76,15.7,4.06,1015.3,968.05,920.8
06-10-2025,28-10-2025,GAIL,Non-Hld,176.74,180,170.9,3.42,189.1,7,0.88,49.36,-0.26,-0.04,-0.22,183.71,177.32,170.93
06-10-2025,28-10-2025,GLENMARK,Non-Hld,1971.8,2200,2194.5,-10.14,2205.5,11.86,0.83,43.57,-14.77,-3.52,-11.25,2161.81,2039.47,1917.14
06-10-2025,28-10-2025,GMRAIRPORT,Non-Hld,88.61,95,87.85,0.87,102.15,15.29,0.64,48.78,-0.08,0.04,-0.12,93.13,89.12,85.11
06-10-2025,28-10-2025,GODREJCP,Non-Hld,1149.8,1200,1128.2,1.92,1271.8,10.62,0.77,31.64,-23.39,-14.8,-8.59,1290.59,1210.41,1130.22
06-10-2025,28-10-2025,GODREJPROP,Non-Hld,2055,2000,1866.7,10.09,2133.3,3.82,0.55,53.13,-5.47,-7.91,2.44,2137.25,2027.2,1917.15
06-10-2025,28-10-2025,GRASIM,Non-Hld,2801.4,2900,2777.9,0.85,3022.1,7.88,0.78,52.14,-3.1,1.58,-4.67,2883.42,2807.35,2731.28
06-10-2025,28-10-2025,HAL,Non-Hld,4844.8,5000,4716.55,2.72,5283.45,9.06,0.57,61.5,68.89,66.52,2.37,5010.91,4746.48,4482.05
06-10-2025,28-10-2025,HAVELLS,Non-Hld,1498.6,1600,1485.25,0.9,1714.75,14.43,0.61,36.22,-16.33,-5.13,-11.2,1637.18,1555.03,1472.88
06-10-2025,28-10-2025,HCLTECH,Non-Hld,1416.9,1500,1397.45,1.4,1602.55,13.11,0.57,43.81,-21.42,-18.59,-2.83,1494.52,1424.9,1355.28
06-10-2025,28-10-2025,HDFCAMC,Non-Hld,5668,5800,5510.4,2.87,6089.6,7.44,0.55,48.91,-10.25,18.55,-28.8,5939.1,5732.05,5525
06-10-2025,28-10-2025,HDFCBANK,Non-Hld,973.9,1000,961.55,1.29,1038.45,6.63,0.75,56.63,-3.31,-5.34,2.03,979.21,962.44,945.67
06-10-2025,28-10-2025,HDFCLIFE,Non-Hld,763.3,800,754.85,1.12,845.15,10.73,0.77,46.07,-3.15,-1.53,-1.62,789.27,769.73,750.19
06-10-2025,28-10-2025,HEROMOTOCO,Non-Hld,5582.5,5400,5081.95,9.85,5718.05,2.43,0.79,69.12,117.75,121.24,-3.49,5547.98,5382.5,5217.02
06-10-2025,28-10-2025,HFCL,Non-Hld,74.36,75,69.1,7.62,80.9,8.8,0.51,50.98,0.26,0.2,0.06,78.38,73.98,69.58
06-10-2025,28-10-2025,HINDALCO,Non-Hld,776.5,800,760.45,2.12,839.55,8.12,0.59,71.12,13.69,12.4,1.29,774.68,751.98,729.28
06-10-2025,28-10-2025,HINDPETRO,Non-Hld,452.65,440,410.3,10.33,469.7,3.77,0.81,76.72,13.36,9.11,4.25,455.38,416.59,377.8
06-10-2025,28-10-2025,HINDUNILVR,Non-Hld,2541,2600,2501.95,1.57,2698.05,6.19,0.66,46.23,-15.48,-10.48,-5,2649.1,2565.96,2482.81
06-10-2025,28-10-2025,HINDZINC,Non-Hld,491,500,466.95,5.16,533.05,8.57,0.46,67.71,12.25,9.01,3.24,493.38,460.17,426.95
06-10-2025,28-10-2025,HUDCO,Non-Hld,231.5,230,215.6,7.38,244.4,5.58,0.56,58.02,3.79,3.53,0.26,239.35,225.19,211.02
06-10-2025,28-10-2025,ICICIBANK,Non-Hld,1363.9,1400,1344.35,1.46,1455.65,6.73,0.88,36.08,-15.59,-12.82,-2.78,1439.75,1391.22,1342.68
06-10-2025,28-10-2025,ICICIGI,Non-Hld,1920.1,1900,1801.15,6.61,1998.85,4.11,0.72,58.68,5.76,-0.13,5.88,1925.75,1878.57,1831.39
06-10-2025,28-10-2025,ICICIPRULI,Non-Hld,601.1,620,584.4,2.86,655.6,9.07,0.99,48.06,-4.21,-5.17,0.96,609.93,598.97,588.01
06-10-2025,28-10-2025,IDEA,Non-Hld,8.47,9,7.55,12.19,10.45,23.38,0.7,58.92,0.38,0.37,0.01,9.06,8.08,7.1
06-10-2025,28-10-2025,IDFCFIRSTB,Non-Hld,71.11,70,65.9,7.91,74.1,4.21,0.91,53.43,-0.33,-0.2,-0.13,73.71,71,68.3
06-10-2025,28-10-2025,IEX,Holding,142.8,150,139.8,2.15,160.2,12.19,0.64,47,-1.42,-1.55,0.13,150.24,143.65,137.07
06-10-2025,28-10-2025,IGL,Non-Hld,207.95,210,198.75,4.63,221.25,6.4,0.55,47.4,-0.52,-0.05,-0.46,217.86,210.42,202.98
06-10-2025,28-10-2025,IIFL,Non-Hld,471.8,470,438.35,7.64,501.65,6.33,0.75,60.01,0.86,-2.54,3.4,465.53,445.48,425.43
06-10-2025,28-10-2025,INDHOTEL,Non-Hld,723.55,800,724.05,-0.06,875.95,21.07,0.78,34.93,-13.1,-8.33,-4.77,808.18,755.64,703.11
06-10-2025,28-10-2025,INDIANB,Non-Hld,757.95,750,708.85,6.93,791.15,4.39,0.41,70.73,21.66,16.61,5.04,759.79,709.27,658.74
06-10-2025,28-10-2025,INDIGO,Holding,5696.5,5800,5567.15,2.33,6032.85,5.91,0.51,48.91,-38.49,-41.41,2.92,5784.4,5680.22,5576.05
06-10-2025,28-10-2025,INDUSINDBK,Non-Hld,741.3,750,708.8,4.59,791.2,6.74,0.53,46.29,-8.09,-10.59,2.5,759.33,740.54,721.76
06-10-2025,28-10-2025,INDUSTOWER,Non-Hld,352.8,360,338.25,4.31,381.75,8.21,0.69,51.98,0.1,-0.03,0.13,363.65,353.13,342.61
06-10-2025,28-10-2025,INFY,Non-Hld,1474.9,1500,1417.65,4.04,1582.35,7.29,0.7,48.14,-11.43,-6.51,-4.92,1560.15,1490.26,1420.38
06-10-2025,28-10-2025,INOXWIND,Non-Hld,139.6,140,130.4,7.06,149.6,7.17,0.78,39.06,-2.07,-1.38,-0.7,155.61,146.03,136.44
06-10-2025,28-10-2025,IOC,Non-Hld,154.65,150,141.85,9.03,158.15,2.27,0.66,75.46,2.49,1.82,0.67,153.48,146.43,139.39
06-10-2025,28-10-2025,IRCTC,Holding,710.05,800,708.3,0.25,891.7,25.59,0.77,44.08,-4.73,-3.62,-1.11,738.97,717.47,695.97
06-10-2025,28-10-2025,IREDA,Non-Hld,151.35,155,143.4,5.55,166.6,10.08,0.64,50.8,0.78,0.91,-0.13,160,151.36,142.72
06-10-2025,28-10-2025,IRFC,Non-Hld,125.5,130,122.05,2.83,137.95,9.93,0.66,48.25,-0.36,-0.27,-0.09,130.48,126.23,121.98
06-10-2025,28-10-2025,ITC,Non-Hld,401.1,410,397.1,1.01,422.9,5.44,0.57,41.88,-2,-1.51,-0.49,416.97,407.62,398.28
06-10-2025,28-10-2025,JINDALSTEL,Non-Hld,1050.7,1100,1034.8,1.54,1165.2,10.9,0.57,55.84,15.07,15.21,-0.14,1072.16,1047.6,1023.04
06-10-2025,28-10-2025,JIOFIN,Non-Hld,306.1,300,283.6,7.94,316.4,3.37,0.82,47.03,-4.34,-3.89,-0.45,322.94,307.9,292.86
06-10-2025,28-10-2025,JSWENERGY,Non-Hld,541.4,550,521,3.92,579,6.95,0.51,58.36,4.35,3.83,0.52,552.62,531.02,509.41
06-10-2025,28-10-2025,JSWSTEEL,Non-Hld,1162.9,1300,1298.8,-10.46,1301.2,11.9,1.15,69.19,22.03,20.35,1.69,1165.92,1124.62,1083.33
06-10-2025,28-10-2025,JUBLFOOD,Non-Hld,624.95,630,599.8,4.2,660.2,5.65,0.8,46.2,-6.27,-6.54,0.27,661.88,630.34,598.81
06-10-2025,28-10-2025,KALYANKJIL,Non-Hld,486.25,500,464.9,4.6,535.1,10.05,0.62,46.04,-13.47,-14.06,0.59,535.4,491.37,447.34
06-10-2025,28-10-2025,KAYNES,Non-Hld,7515.5,7000,6284.15,19.6,7715.85,2.67,0.79,65.91,198.72,226.42,-27.7,7480.03,7205.18,6930.32
06-10-2025,28-10-2025,KEI,Non-Hld,4141.4,4200,3936,5.22,4464,7.79,0.43,55.93,26.95,41.71,-14.76,4210.41,4103.48,3996.54
06-10-2025,28-10-2025,KFINTECH,Holding,1065,1100,1018.05,4.62,1181.95,10.99,0.81,43.29,-11.81,-9.77,-2.04,1145.67,1091.69,1037.71
06-10-2025,28-10-2025,KOTAKBANK,Non-Hld,2142.7,2100,2004.35,6.91,2195.65,2.48,0.49,71.54,21.53,8.35,13.18,2115.06,2017.99,1920.93
06-10-2025,28-10-2025,KPITTECH,Non-Hld,1157,1100,1018.55,13.6,1181.45,2.12,0.49,39.53,-20.19,-6.55,-13.65,1337.79,1232.69,1127.59
06-10-2025,28-10-2025,LAURUSLABS,Non-Hld,862.1,900,838.8,2.78,961.2,11.5,0.96,46.08,-2.73,3.71,-6.43,940.75,887.96,835.16
06-10-2025,28-10-2025,LICHSGFIN,Non-Hld,577,600,572.1,0.86,627.9,8.83,0.64,53.54,1.7,1.55,0.16,593.47,572.96,552.46
06-10-2025,28-10-2025,LICI,Non-Hld,907.25,900,858.05,5.74,941.95,3.83,0.72,59.51,4.43,1.8,2.63,911.75,889.21,866.67
06-10-2025,28-10-2025,LODHA,Non-Hld,1118.1,1200,1100.25,1.63,1299.75,16.25,0.6,31.11,-26.82,-21.89,-4.93,1233.86,1172.2,1110.54
06-10-2025,28-10-2025,LT,Non-Hld,3745.1,3800,3657.6,2.4,3942.4,5.27,0.51,61.93,31.4,23.93,7.47,3775.27,3643.13,3510.99
06-10-2025,28-10-2025,LTF,Non-Hld,259.27,265,248.55,4.32,281.45,8.56,0.58,71.93,9.19,8.35,0.84,261.48,244.02,226.56
06-10-2025,28-10-2025,LTIM,Non-Hld,5270,6000,5988.8,-12,6011.2,14.07,0.81,53.19,-12.64,4.88,-17.53,5514.74,5261.52,5008.31
06-10-2025,28-10-2025,LUPIN,Non-Hld,1940,2000,1904.85,1.85,2095.15,8,0.54,44.96,-2.9,5.63,-8.54,2078.61,1988.46,1898.3
06-10-2025,28-10-2025,M%26M,Non-Hld,3476,3500,3341.15,4.04,3658.85,5.27,0.82,49.85,14.36,39.29,-24.93,3712.89,3549.84,3386.78
06-10-2025,28-10-2025,MANAPPURAM,Non-Hld,290.5,300,281.15,3.33,318.85,9.76,0.62,57.55,2.6,3.61,-1.01,298.24,288.41,278.57
06-10-2025,28-10-2025,MANKIND,Non-Hld,2461,2600,2414.15,1.95,2785.85,13.2,0.66,38.71,-26.78,-10.22,-16.56,2680.71,2545.98,2411.26
06-10-2025,28-10-2025,MARICO,Non-Hld,716.5,740,706.9,1.36,773.1,7.9,0.62,50.69,-4.79,-4.16,-0.63,741.82,716.31,690.8
06-10-2025,28-10-2025,MARUTI,Non-Hld,16001,17000,15945.45,0.35,18054.55,12.84,0.53,66.24,444.99,529.63,-84.64,16506.47,15748.5,14990.53
06-10-2025,28-10-2025,MAXHEALTH,Non-Hld,1137,1200,1121,1.43,1279,12.49,0.71,47.04,-23.19,-21.16,-2.04,1204.43,1146.97,1089.51
06-10-2025,28-10-2025,MAZDOCK,Non-Hld,2883.5,3000,2778.6,3.78,3221.4,11.72,0.7,54.21,15.38,21.82,-6.44,3070.09,2868.45,2666.81
06-10-2025,28-10-2025,MCX,Holding,8189,8000,7446.65,9.97,8553.35,4.45,0.65,60.09,64.8,31.07,33.73,8248.8,7876.52,7504.25
06-10-2025,28-10-2025,MFSL,Non-Hld,1600,1600,1519.9,5.28,1680.1,5.01,0.64,55.41,2.52,-1.83,4.36,1624.57,1579.38,1534.19
06-10-2025,28-10-2025,MOTHERSON,Holding,106.28,115,105.1,1.13,124.9,17.52,0.66,55.87,2.02,2.48,-0.47,113.42,106.04,98.67
06-10-2025,28-10-2025,MPHASIS,Non-Hld,2790.9,3000,2762.15,1.05,3237.85,16.02,0.78,49.62,-33.28,-17.89,-15.39,3067.01,2828.68,2590.36
06-10-2025,28-10-2025,MUTHOOTFIN,Non-Hld,3220,3100,2904.75,10.86,3295.25,2.34,0.49,75.98,104.31,92.38,11.93,3203.56,3012.76,2821.96
06-10-2025,28-10-2025,NATIONALUM,Non-Hld,217.29,220,205.9,5.54,234.1,7.74,0.68,62.61,4.66,4.42,0.24,220.46,210.56,200.65
06-10-2025,28-10-2025,NAUKRI,Non-Hld,1380.7,1400,1324.95,4.21,1475.05,6.84,0.55,53.81,-7.9,-6.9,-1,1416.31,1360.26,1304.2
06-10-2025,28-10-2025,NBCC,Non-Hld,111.71,110,102.4,9.1,117.6,5.28,0.46,56.31,1.14,0.9,0.25,115.03,108.67,102.32
06-10-2025,28-10-2025,NCC,Non-Hld,210.67,210,197.95,6.43,222.05,5.41,0.73,48.97,-1.33,-1.52,0.19,217.94,210.07,202.21
06-10-2025,28-10-2025,NESTLEIND,Non-Hld,1181.8,1200,1158.35,2.03,1241.65,5.07,0.64,51.46,-3.05,0.31,-3.35,1231.37,1188.26,1145.15
06-10-2025,28-10-2025,NHPC,Non-Hld,86.4,90,84.5,2.25,95.5,10.54,0.66,57.71,1.17,1.13,0.03,91.13,85.14,79.14
06-10-2025,28-10-2025,NMDC,Non-Hld,76.13,80,74.9,1.65,85.1,11.79,0.61,55.36,1.03,1.23,-0.21,77.85,76.05,74.24
06-10-2025,28-10-2025,NTPC,Non-Hld,339.2,350,335.9,0.99,364.1,7.35,0.76,53.71,2.44,2.26,0.18,348.53,336.42,324.3
06-10-2025,28-10-2025,NUVAMA,Non-Hld,6928,7400,6679.65,3.72,8120.35,17.22,0.63,65.25,-23.19,-113.8,90.61,6763.26,6367.3,5971.34
06-10-2025,28-10-2025,NYKAA,Non-Hld,255.5,250,234.65,8.89,265.35,3.86,0.49,69.31,3.36,3.3,0.07,251.43,240.29,229.15
06-10-2025,28-10-2025,OBEROIRLTY,Non-Hld,1622.6,1700,1587.7,2.2,1812.3,11.7,0.56,48.44,-12.99,-11.94,-1.06,1679,1621.59,1564.18
06-10-2025,28-10-2025,OFSS,Non-Hld,9090,9000,8446.8,7.62,9553.2,5.1,0.44,58.06,37.1,46.62,-9.51,9482.54,8890.38,8298.21
06-10-2025,28-10-2025,OIL,Non-Hld,420.25,420,394.65,6.49,445.35,5.98,0.52,59.5,2.44,0.11,2.33,422.18,404.52,386.87
06-10-2025,28-10-2025,ONGC,Non-Hld,245.62,250,240.8,2.01,259.2,5.53,0.91,69.79,2.02,0.96,1.05,245.05,237.08,229.1
06-10-2025,28-10-2025,PAGEIND,Non-Hld,42125,45000,44837.05,-6.04,45162.95,7.22,0.67,41.86,-855.35,-800.56,-54.79,45954.39,43284,40613.61
06-10-2025,28-10-2025,PATANJALI,Non-Hld,596.65,600,566.2,5.38,633.8,6.23,1.03,50.9,-2.93,-1.95,-0.98,612.24,596.78,581.32
06-10-2025,28-10-2025,PAYTM,Non-Hld,1224.3,1100,953.8,28.37,1246.2,1.79,0.79,58.51,-6.41,-2.99,-3.42,1275.34,1191.43,1107.52
06-10-2025,28-10-2025,PERSISTENT,Non-Hld,5184,5200,4841.4,7.08,5558.6,7.23,0.5,49.25,-86.61,-65.18,-21.43,5677.41,5225.27,4773.14
06-10-2025,28-10-2025,PETRONET,Non-Hld,280.5,280,266.45,5.28,293.55,4.66,0.54,54.37,-0.47,-1.25,0.78,283.6,276.33,269.06
06-10-2025,28-10-2025,PFC,Holding,406.2,410,389.55,4.28,430.45,5.97,0.44,51.23,2.19,1.62,0.57,416.56,404.46,392.36
06-10-2025,28-10-2025,PGEL,Non-Hld,520,600,518.55,0.28,681.45,31.05,0.73,34.31,-22.51,-21.61,-0.91,598.63,547.29,495.95
06-10-2025,28-10-2025,PHOENIXLTD,Non-Hld,1588.1,1600,1506.75,5.4,1693.25,6.63,0.93,56.99,9.76,14.68,-4.92,1646.25,1579.5,1512.75
06-10-2025,28-10-2025,PIDILITIND,Non-Hld,1486,1500,1445.95,2.77,1554.05,4.58,0.71,42.31,-13.93,-9.75,-4.19,1569.04,1513,1456.96
06-10-2025,28-10-2025,PIIND,Non-Hld,3630,3600,3436.9,5.62,3763.1,3.67,0.63,45.25,-63.4,-68.91,5.51,3811.29,3649.45,3487.62
