Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,CMP_change,CMP_pct_change,CMP_trend,strikePrice_change,strikePrice_pct_change,strikePrice_trend,Support_change,Support_pct_change,Support_trend,Resistance_change,Resistance_pct_change,Resistance_trend,PCR_change,PCR_pct_change,PCR_trend,RSI_change,RSI_pct_change,RSI_trend,MACD_change,MACD_pct_change,MACD_trend,MACD_Signal_change,MACD_Signal_pct_change,MACD_Signal_trend,MACD_Hist_change,MACD_Hist_pct_change,MACD_Hist_trend,BB_HI_change,BB_HI_pct_change,BB_HI_trend,BB_MID_change,BB_MID_pct_change,BB_MID_trend,BB_LO_change,BB_LO_pct_change,BB_LO_trend
09-10-2025,28-10-2025,COFORGE,Non-Hld,1723.1,1700,1581.45,8.96,1818.55,5.54,0.62,55.13,-13.99,-23.12,9.13,1859.34,1687.91,1516.48,65.4,3.945225312,up,0,0,unchanged,9.25,0.588347538,up,-9.25,-0.506072874,down,0.02,3.333333333,up,6.94,14.40132808,up,19.87,-58.68281158,up,3.25,-12.3246113,up,16.62,-221.8958611,up,-3.56,-0.191099898,down,-0.37,-0.021915796,down,2.83,0.186965283,up
10-10-2025,28-10-2025,COFORGE,Non-Hld,1719.3,1700,1587.8,8.29,1812.2,5.41,0.68,55.4,-8.6,-20.22,11.62,1853.47,1685.48,1517.48,33.3,1.975088968,up,0,0,unchanged,10.6,0.672077099,up,-10.6,-0.581522932,down,0.12,21.42857143,up,4.22,8.245408363,up,19.13,-68.98665705,up,6.43,-24.12757974,up,12.71,-1166.055046,up,-10.24,-0.549441705,down,-4,-0.23675924,down,2.23,0.147170434,up
13-10-2025,28-10-2025,COFORGE,Non-Hld,1716,1700,1592.7,7.75,1807.3,5.33,0.69,54.39,-4.79,-17.13,12.35,1847.85,1683.08,1518.3,6.5,0.380228137,up,0,0,unchanged,15.65,0.992359152,up,-15.65,-0.858498587,down,0.16,30.18867925,up,0.01,0.018389114,up,15.66,-76.57701711,up,8.28,-32.58559622,up,7.39,148.9919355,up,-17.01,-0.912132814,down,-7.25,-0.428910331,down,2.49,0.164268609,up
14-10-2025,28-10-2025,COFORGE,Non-Hld,1701.9,1700,1594.3,6.75,1805.7,6.1,0.63,51.89,-2.98,-14.3,11.33,1842.15,1680.38,1518.62,-21.2,-1.230340665,down,0,0,unchanged,12.85,0.812545449,up,-12.85,-0.706606912,down,0.01,1.612903226,up,-3.24,-5.877017958,down,11.01,-78.69907076,up,8.82,-38.14878893,up,2.2,24.09638554,up,-17.19,-0.924521604,down,-7.53,-0.446113833,down,2.14,0.141116269,up
15-10-2025,28-10-2025,COFORGE,Non-Hld,1761,1700,1586,11.04,1814,3.01,0.69,60.15,3.65,-10.71,14.36,1839.81,1679.68,1519.54,41.7,2.425405688,up,0,0,unchanged,-1.8,-0.113364404,down,1.8,0.099326785,up,0.01,1.470588235,up,4.75,8.57400722,up,12.25,-142.4418605,up,9.51,-47.03264095,up,2.74,23.58003442,up,-13.66,-0.736996013,down,-5.8,-0.344115623,down,2.06,0.135751377,up
16-10-2025,28-10-2025,COFORGE,Non-Hld,1761.5,1700,1588.15,10.92,1811.85,2.86,0.7,59.49,8.5,-6.87,15.36,1834.53,1678.16,1521.78,45.5,2.651515152,up,0,0,unchanged,-4.55,-0.285678408,down,4.55,0.251756764,up,0.01,1.449275362,up,5.1,9.376723662,up,13.29,-277.4530271,up,10.26,-59.89492119,up,3.01,24.37246964,up,-13.32,-0.72083773,down,-4.92,-0.292321221,down,3.48,0.229203715,up
17-10-2025,28-10-2025,COFORGE,Non-Hld,1737.8,1700,1600.25,8.6,1799.75,3.57,0.69,55.04,10.07,-3.48,13.55,1817.67,1673.68,1529.68,35.9,2.109407133,up,0,0,unchanged,5.95,0.373204541,up,-5.95,-0.329512101,down,0.06,9.523809524,up,3.15,6.070533822,up,13.05,-437.9194631,up,10.82,-75.66433566,up,2.22,19.59399823,up,-24.48,-1.328882013,down,-6.7,-0.398719337,down,11.06,0.728292792,up
20-10-2025,28-10-2025,COFORGE,Non-Hld,1745.4,1700,1596.1,9.36,1803.9,3.36,0.68,56.68,12.19,-0.35,12.53,1808.54,1671.28,1534.02,-15.6,-0.885860307,down,0,0,unchanged,10.1,0.636822194,up,-10.1,-0.556780595,down,-0.01,-1.449275362,down,-3.47,-5.768911056,down,8.54,233.9726027,up,10.36,-96.73202614,up,-1.83,-12.74373259,down,-31.27,-1.699632027,down,-8.4,-0.500095256,down,14.48,0.952919963,up
21-10-2025,28-10-2025,COFORGE,Non-Hld,1732.1,1700,1609.45,7.63,1790.55,3.38,0.69,55.65,13.23,2.37,10.87,1811.81,1672.51,1533.21,-29.4,-1.669032075,down,0,0,unchanged,21.3,1.341183138,up,-21.3,-1.175594006,down,-0.01,-1.428571429,down,-3.84,-6.454866364,down,4.73,55.64705882,up,9.24,-134.4978166,up,-4.49,-29.23177083,down,-22.72,-1.238464348,down,-5.65,-0.336678267,down,11.43,0.751094113,up
23-10-2025,28-10-2025,COFORGE,Non-Hld,1761.7,1800,1707.1,3.2,1892.9,7.45,0.59,57.51,14.96,4.89,10.07,1820.64,1676.85,1533.06,23.9,1.375302106,up,100,5.882352941,up,106.85,6.677081706,up,93.15,5.17571885,up,-0.1,-14.49275362,down,2.47,4.487645349,up,4.89,48.56007944,up,8.37,-240.5172414,up,-3.48,-25.68265683,down,2.97,0.163395996,up,3.17,0.189402992,up,3.38,0.220961247,up
24-10-2025,28-10-2025,COFORGE,Non-Hld,1760,1800,1711.05,2.86,1888.95,7.33,0.58,58.27,17.44,6.73,10.71,1829.62,1683.69,1537.76,14.6,0.836484473,up,100,5.882352941,up,114.95,7.201929704,up,85.05,4.714784633,up,-0.1,-14.70588235,down,1.59,2.805222301,up,5.25,43.0680886,up,7.08,-2022.857143,up,-1.82,-14.52513966,down,21.08,1.165581076,up,12.41,0.742544636,up,3.74,0.243803862,up
03-10-2025,28-10-2025,COLPAL,Non-Hld,2214.5,2300,2182.1,1.49,2417.9,9.19,0.62,34,-29.75,-12.17,-17.59,2459.66,2324.31,2188.96,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,COLPAL,Non-Hld,2232.3,2300,2188,2.03,2412,8.05,0.75,37.41,-30.89,-15.91,-14.98,2448.02,2314.58,2181.15,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,COLPAL,Non-Hld,2235,2340,2209.55,1.16,2470.45,10.54,0.78,38.01,-31.22,-18.97,-12.25,2440.28,2306.72,2173.15,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,COLPAL,Non-Hld,2216.6,2340,2198.4,0.83,2481.6,11.96,0.78,36.03,-32.23,-21.62,-10.6,2429.56,2297.65,2165.74,2.1,0.094829533,up,40,1.739130435,up,16.3,0.746986848,up,63.7,2.634517557,up,0.16,25.80645161,up,2.03,5.970588235,up,-2.48,8.336134454,down,-9.45,77.64995892,down,6.99,-39.73848778,up,-30.1,-1.223746371,down,-26.66,-1.147007069,down,-23.22,-1.060777721,down
09-10-2025,28-10-2025,COLPAL,Non-Hld,2208.7,2300,2184.8,1.1,2415.2,9.35,0.76,34.76,-33.36,-23.97,-9.39,2414.92,2287.71,2160.5,-23.6,-1.057205573,down,0,0,unchanged,-3.2,-0.146252285,down,3.2,0.132669983,up,0.01,1.333333333,up,-2.65,-7.083667469,down,-2.47,7.996115248,down,-8.06,50.65996229,down,5.59,-37.3164219,up,-33.1,-1.352113136,down,-26.87,-1.160901762,down,-20.65,-0.946748275,down
10-10-2025,28-10-2025,COLPAL,Non-Hld,2231.8,2340,2212.5,0.88,2467.5,10.57,0.79,39.65,-32.34,-25.65,-6.7,2403.55,2280.37,2157.19,-3.2,-0.143176734,down,0,0,unchanged,2.95,0.133511348,up,-2.95,-0.119411443,down,0.01,1.282051282,up,1.64,4.314654038,up,-1.12,3.587443946,down,-6.68,35.21349499,down,5.55,-45.30612245,up,-36.73,-1.505155146,down,-26.35,-1.142314629,down,-15.96,-0.734417781,down
13-10-2025,28-10-2025,COLPAL,Non-Hld,2220.6,2340,2203,0.8,2477,11.55,0.77,38.58,-31.7,-26.86,-4.84,2394.67,2273.74,2152.82,4,0.180456555,up,0,0,unchanged,4.6,0.209243086,up,-4.6,-0.185364281,down,-0.01,-1.282051282,down,2.55,7.07743547,up,0.53,-1.644430655,up,-5.24,24.23681776,down,5.76,-54.33962264,up,-34.89,-1.436062497,down,-23.91,-1.040628468,down,-12.92,-0.596562838,down
14-10-2025,28-10-2025,COLPAL,Non-Hld,2198,2340,2200.5,-0.11,2479.5,12.81,0.77,35.63,-32.34,-27.95,-4.38,2382.58,2265.58,2148.59,-10.7,-0.484447865,down,40,1.739130435,up,15.7,0.718601245,up,64.3,2.662305399,up,0.01,1.315789474,up,0.87,2.50287687,up,1.02,-3.057553957,up,-3.98,16.60408844,down,5.01,-53.35463259,up,-32.34,-1.339174797,down,-22.13,-0.967342889,down,-11.91,-0.551261282,down
15-10-2025,28-10-2025,COLPAL,Non-Hld,2231,2340,2207.2,1.08,2472.8,10.84,0.68,41.92,-30.5,-28.46,-2.03,2369.56,2259.15,2148.74,-0.8,-0.035845506,down,0,0,unchanged,-5.3,-0.239548023,down,5.3,0.2147923,up,-0.11,-13.92405063,down,2.27,5.725094578,up,1.84,-5.689548547,up,-2.81,10.95516569,down,4.67,-69.70149254,up,-33.99,-1.414158224,down,-21.22,-0.930550744,down,-8.45,-0.391713294,down
16-10-2025,28-10-2025,COLPAL,Non-Hld,2288.9,2300,2215.5,3.32,2384.5,4.18,0.71,53.54,-24.02,-27.57,3.55,2359.6,2256.05,2152.5,68.3,3.075745294,up,-40,-1.709401709,down,12.5,0.56740808,up,-92.5,-3.734356076,down,-0.06,-7.792207792,down,14.96,38.77656817,up,7.68,-24.22712934,up,-0.71,2.643335815,down,8.39,-173.3471074,up,-35.07,-1.464502416,down,-17.69,-0.778013317,down,-0.32,-0.014864225,down
17-10-2025,28-10-2025,COLPAL,Non-Hld,2287.2,2300,2223.1,2.89,2376.9,3.93,0.7,55.1,-17.92,-25.64,7.72,2345.16,2252.54,2159.91,89.2,4.058234759,up,-40,-1.709401709,down,22.6,1.027039309,up,-102.6,-4.137931034,down,-0.07,-9.090909091,down,19.47,54.64496211,up,14.42,-44.58874459,up,2.31,-8.264758497,up,12.1,-276.2557078,up,-37.42,-1.570566361,down,-13.04,-0.575570053,down,11.32,0.526857148,up
20-10-2025,28-10-2025,COLPAL,Non-Hld,2249.2,2400,2241.35,0.36,2558.65,13.76,0.63,46.1,-17.01,-23.92,6.91,2331.81,2247.85,2163.89,18.2,0.815777678,up,60,2.564102564,up,34.15,1.547209134,up,85.85,3.471772889,up,-0.05,-7.352941176,down,4.18,9.971374046,up,13.49,-44.2295082,up,4.54,-15.95221363,up,8.94,-440.3940887,up,-37.75,-1.593122774,down,-11.3,-0.500188124,down,15.15,0.705064363,up
21-10-2025,28-10-2025,COLPAL,Non-Hld,2259,2400,2248.5,0.47,2551.5,12.95,0.62,48.98,-14.8,-22.09,7.3,2315.27,2243.64,2172.01,-29.9,-1.306304338,down,100,4.347826087,up,33,1.489505755,up,167,7.003564689,up,-0.09,-12.67605634,down,-4.56,-8.516996638,down,9.22,-38.38467943,up,5.48,-19.87667755,up,3.75,105.6338028,up,-44.33,-1.878708256,down,-12.41,-0.550076461,down,19.51,0.906387921,up
23-10-2025,28-10-2025,COLPAL,Non-Hld,2300,2400,2268.2,1.4,2531.8,10.08,0.68,53.29,-10.8,-19.83,9.04,2306.31,2241.74,2177.17,12.8,0.559636236,up,100,4.347826087,up,45.1,2.028698664,up,154.9,6.51689175,up,-0.02,-2.857142857,down,-1.81,-3.284936479,down,7.12,-39.73214286,up,5.81,-22.6599064,up,1.32,17.0984456,up,-38.85,-1.656603387,down,-10.8,-0.479458744,down,17.26,0.79910737,up
24-10-2025,28-10-2025,COLPAL,Non-Hld,2240.1,2300,2228.9,0.5,2371.1,5.85,0.83,45.77,-14.27,-21.5,7.23,2291.74,2237.76,2183.78,-9.1,-0.404588298,down,-100,-4.166666667,down,-12.45,-0.555468802,down,-187.55,-7.330037324,down,0.2,31.74603175,up,-0.33,-0.715835141,down,2.74,-16.10817166,up,2.42,-10.11705686,up,0.32,4.630969609,up,-40.07,-1.718407589,down,-10.09,-0.448873368,down,19.89,0.919177962,up
03-10-2025,28-10-2025,CONCOR,Non-Hld,534.15,530,502.45,6.31,557.55,4.39,0.68,42.38,-7.09,-5.67,-1.42,568.73,543.04,517.36,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,CONCOR,Non-Hld,532.5,530,503.45,5.78,556.55,4.52,0.67,41.47,-6.81,-5.9,-0.91,568.66,542.54,516.42,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,CONCOR,Non-Hld,533,530,504.25,5.71,555.75,4.27,0.77,41.77,-6.49,-6.02,-0.47,568.26,541.84,515.42,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,CONCOR,Non-Hld,528,540,512.2,3.09,567.8,7.54,0.73,38.76,-6.5,-6.11,-0.39,568.25,541.17,514.1,-6.15,-1.151361977,down,10,1.886792453,up,9.75,1.940491591,up,10.25,1.838400143,up,0.05,7.352941176,up,-3.62,-8.541764983,down,0.59,-8.32157969,up,-0.44,7.760141093,down,1.03,-72.53521127,up,-0.48,-0.084398572,down,-1.87,-0.34435769,down,-3.26,-0.630122159,down
09-10-2025,28-10-2025,CONCOR,Non-Hld,537.75,540,517.5,3.92,562.5,4.61,0.72,47.9,-5.68,-6.03,0.35,567.87,540.81,513.76,5.25,0.985915493,up,10,1.886792453,up,14.05,2.790743867,up,5.95,1.069086335,up,0.05,7.462686567,up,6.43,15.50518447,up,1.13,-16.59324523,up,-0.13,2.203389831,down,1.26,-138.4615385,up,-0.79,-0.138923082,down,-1.73,-0.318870498,down,-2.66,-0.515084621,down
10-10-2025,28-10-2025,CONCOR,Non-Hld,540,540,518.15,4.22,561.85,4.05,0.74,50.94,-4.68,-5.76,1.08,567.11,540.38,513.66,7,1.313320826,up,10,1.886792453,up,13.9,2.756569162,up,6.1,1.097615834,up,-0.03,-3.896103896,down,9.17,21.95355518,up,1.81,-27.88906009,up,0.26,-4.318936877,up,1.55,-329.787234,up,-1.15,-0.202372154,down,-1.46,-0.269452237,down,-1.76,-0.341469093,down
13-10-2025,28-10-2025,CONCOR,Non-Hld,531.5,540,518.2,2.57,561.8,5.71,0.66,43.19,-4.67,-5.54,0.87,566.07,539.43,512.79,3.5,0.662878788,up,0,0,unchanged,6,1.171417415,up,-6,-1.056710109,down,-0.07,-9.589041096,down,4.43,11.42930857,up,1.83,-28.15384615,up,0.57,-9.328968903,up,1.26,-323.0769231,up,-2.18,-0.383633964,down,-1.74,-0.321525583,down,-1.31,-0.254814238,down
14-10-2025,28-10-2025,CONCOR,Non-Hld,527.2,540,517.15,1.95,562.85,6.77,0.68,40.82,-4.91,-5.41,0.5,564,537.99,511.99,-10.55,-1.961878196,down,0,0,unchanged,-0.35,-0.06763285,down,0.35,0.062222222,up,-0.04,-5.555555556,down,-7.08,-14.78079332,down,0.77,-13.55633803,up,0.62,-10.28192371,up,0.15,42.85714286,up,-3.87,-0.681494004,down,-2.82,-0.521440062,down,-1.77,-0.344518841,down
15-10-2025,28-10-2025,CONCOR,Non-Hld,529.5,540,520.7,1.7,559.3,5.63,0.67,43.26,-4.83,-5.3,0.47,559.54,536.28,513.03,-10.5,-1.944444444,down,0,0,unchanged,2.55,0.492135482,up,-2.55,-0.453857791,down,-0.07,-9.459459459,down,-7.68,-15.07656066,down,-0.15,3.205128205,down,0.46,-7.986111111,up,-0.61,-56.48148148,down,-7.57,-1.334838038,down,-4.1,-0.758725341,down,-0.63,-0.122649223,down
16-10-2025,28-10-2025,CONCOR,Non-Hld,534.45,540,524.5,1.9,555.5,3.94,0.7,46.89,-4.37,-5.11,0.74,554.85,534.88,514.9,2.95,0.555032926,up,0,0,unchanged,6.3,1.215746816,up,-6.3,-1.121395514,down,0.04,6.060606061,up,3.7,8.56679787,up,0.3,-6.423982869,up,0.43,-7.761732852,up,-0.13,-14.94252874,down,-11.22,-1.982087021,down,-4.55,-0.843482936,down,2.11,0.411474483,up
17-10-2025,28-10-2025,CONCOR,Non-Hld,530,540,522.45,1.45,557.55,5.2,0.71,43.57,-4.34,-4.96,0.62,549.33,533.29,517.26,2.8,0.531107739,up,0,0,unchanged,5.3,1.024847723,up,-5.3,-0.941636315,down,0.03,4.411764706,up,2.75,6.73689368,up,0.57,-11.6089613,up,0.45,-8.31792976,up,0.12,24,up,-14.67,-2.60106383,down,-4.7,-0.873622186,down,5.27,1.029316979,up
20-10-2025,28-10-2025,CONCOR,Non-Hld,533.6,540,526.45,1.36,553.55,3.74,0.71,47.33,-3.92,-4.75,0.83,545.32,532.3,519.28,4.1,0.774315392,up,0,0,unchanged,5.75,1.104282696,up,-5.75,-1.028070803,down,0.04,5.970149254,up,4.07,9.408229311,up,0.91,-18.84057971,up,0.55,-10.37735849,up,0.36,76.59574468,up,-14.22,-2.541373271,down,-3.98,-0.742149623,down,6.25,1.218252344,up
21-10-2025,28-10-2025,CONCOR,Non-Hld,534.4,540,527.95,1.23,552.05,3.31,0.72,47.59,-3.52,-4.5,0.99,541.69,531.5,521.3,-0.05,-0.009355412,down,0,0,unchanged,3.45,0.657769304,up,-3.45,-0.621062106,down,0.02,2.857142857,up,0.7,1.49285562,up,0.85,-19.45080092,up,0.61,-11.93737769,up,0.25,33.78378378,up,-13.16,-2.371812201,down,-3.38,-0.631917439,down,6.4,1.242959798,up
23-10-2025,28-10-2025,CONCOR,Non-Hld,535.5,540,529.05,1.22,550.95,2.89,0.72,48.19,-3.11,-4.22,1.11,539.71,531.05,522.38,5.5,1.037735849,up,0,0,unchanged,6.6,1.263278783,up,-6.6,-1.183750336,down,0.01,1.408450704,up,4.62,10.60362635,up,1.23,-28.34101382,up,0.74,-14.91935484,up,0.49,79.03225806,up,-9.62,-1.751224219,down,-2.24,-0.420034128,down,5.12,0.989831033,up
24-10-2025,28-10-2025,CONCOR,Non-Hld,536.95,550,535.6,0.25,564.4,5.11,0.71,50.23,-3.47,-4.95,1.48,540.38,531.35,522.32,3.35,0.627811094,up,10,1.851851852,up,9.15,1.738056796,up,10.85,1.960075874,up,0,0,unchanged,2.9,6.127192056,up,0.45,-11.47959184,up,-0.2,4.210526316,down,0.65,78.31325301,up,-4.94,-0.90589012,down,-0.95,-0.178470787,down,3.04,0.585425974,up
03-10-2025,28-10-2025,CROMPTON,Non-Hld,295,300,283.45,4.08,316.55,7.31,0.67,30.45,-8.4,-6.89,-1.51,331.49,308.74,286,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,CROMPTON,Non-Hld,289.2,300,282.15,2.5,317.85,9.91,0.62,26.11,-8.72,-7.26,-1.46,329.38,306.82,284.26,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,CROMPTON,Non-Hld,287.8,300,281.5,2.24,318.5,10.67,0.61,25.13,-8.99,-7.6,-1.39,326.9,304.84,282.78,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,CROMPTON,Non-Hld,285.6,300,280.4,1.86,319.6,11.91,0.57,24.16,-9.22,-7.93,-1.3,325.1,303.04,280.99,-9.4,-3.186440678,down,0,0,unchanged,-3.05,-1.076027518,down,3.05,0.963512873,up,-0.1,-14.92537313,down,-6.29,-20.65681445,down,-0.82,9.761904762,down,-1.04,15.09433962,down,0.21,-13.90728477,up,-6.39,-1.92765996,down,-5.7,-1.846213643,down,-5.01,-1.751748252,down
09-10-2025,28-10-2025,CROMPTON,Non-Hld,284.75,300,280.75,1.43,319.25,12.12,0.54,23.29,-9.41,-8.22,-1.19,323.75,301.38,279.01,-4.45,-1.538727524,down,0,0,unchanged,-1.4,-0.49618997,down,1.4,0.440459336,up,-0.08,-12.90322581,down,-2.82,-10.80045959,down,-0.69,7.912844037,down,-0.96,13.2231405,down,0.27,-18.49315068,up,-5.63,-1.709271966,down,-5.44,-1.77302653,down,-5.25,-1.846900725,down
10-10-2025,28-10-2025,CROMPTON,Non-Hld,287.9,300,282.6,1.88,317.4,10.25,0.56,29.56,-9.2,-8.42,-0.78,322.18,300.01,277.83,0.1,0.034746352,up,0,0,unchanged,1.1,0.390763766,up,-1.1,-0.345368917,down,-0.05,-8.196721311,down,4.43,17.62833267,up,-0.21,2.33592881,down,-0.82,10.78947368,down,0.61,-43.88489209,up,-4.72,-1.443866626,down,-4.83,-1.584437738,down,-4.95,-1.750477403,down
13-10-2025,28-10-2025,CROMPTON,Non-Hld,285.2,300,281.6,1.28,318.4,11.65,0.52,27.14,-9.18,-8.57,-0.61,320.63,298.51,276.39,-0.4,-0.140056022,down,0,0,unchanged,1.2,0.427960057,up,-1.2,-0.375469337,down,-0.05,-8.771929825,down,2.98,12.33443709,up,0.04,-0.433839479,up,-0.64,8.070617907,down,0.69,-53.07692308,up,-4.47,-1.37496155,down,-4.53,-1.494852165,down,-4.6,-1.637068935,down
14-10-2025,28-10-2025,CROMPTON,Non-Hld,280.75,300,279.25,0.54,320.75,14.25,0.48,24.23,-9.42,-8.74,-0.68,319.53,296.92,274.31,-4,-1.404741001,down,0,0,unchanged,-1.5,-0.53428317,down,1.5,0.469851214,up,-0.06,-11.11111111,down,0.94,4.036066982,up,-0.01,0.106269926,down,-0.52,6.326034063,down,0.51,-42.85714286,up,-4.22,-1.303474903,down,-4.46,-1.479859314,down,-4.7,-1.684527436,down
15-10-2025,28-10-2025,CROMPTON,Non-Hld,287.85,300,284.5,1.18,315.5,9.61,0.52,37.76,-8.83,-8.76,-0.07,317.12,295.65,274.17,-0.05,-0.017367141,down,0,0,unchanged,1.9,0.672328379,up,-1.9,-0.598613737,down,-0.04,-7.142857143,down,8.2,27.74018945,up,0.37,-4.02173913,up,-0.34,4.038004751,down,0.71,-91.02564103,up,-5.06,-1.570550624,down,-4.36,-1.453284891,down,-3.66,-1.317352338,down
16-10-2025,28-10-2025,CROMPTON,Non-Hld,289,300,285,1.41,315,9,0.53,38.04,-8.26,-8.66,0.4,314.04,294.32,274.6,3.8,1.332398317,up,0,0,unchanged,3.4,1.207386364,up,-3.4,-1.067839196,down,0.01,1.923076923,up,10.9,40.16212233,up,0.92,-10.02178649,up,-0.09,1.050175029,down,1.01,-165.5737705,up,-6.59,-2.055328572,down,-4.19,-1.403638069,down,-1.79,-0.647635587,down
17-10-2025,28-10-2025,CROMPTON,Non-Hld,287.5,300,284.8,0.95,315.2,9.64,0.51,37.03,-7.8,-8.49,0.69,309.83,292.85,275.88,6.75,2.404274265,up,0,0,unchanged,5.55,1.987466428,up,-5.55,-1.730319564,down,0.03,6.25,up,12.8,52.82707388,up,1.62,-17.19745223,up,0.25,-2.860411899,up,1.37,-201.4705882,up,-9.7,-3.035708697,down,-4.07,-1.370739593,down,1.57,0.572345157,up
20-10-2025,28-10-2025,CROMPTON,Non-Hld,288.25,300,285.95,0.81,314.05,8.96,0.54,36.6,-7.39,-8.27,0.88,305.6,291.51,277.42,0.4,0.138961265,up,0,0,unchanged,1.45,0.509666081,up,-1.45,-0.459587956,down,0.02,3.846153846,up,-1.16,-3.072033898,down,1.44,-16.30804077,up,0.49,-5.593607306,up,0.95,-1357.142857,up,-11.52,-3.632694248,down,-4.14,-1.400304414,down,3.25,1.185395922,up
21-10-2025,28-10-2025,CROMPTON,Non-Hld,288.65,300,286.6,0.72,313.4,8.58,0.54,39.21,-6.86,-7.99,1.13,302.19,290.5,278.81,-0.35,-0.121107266,down,0,0,unchanged,1.6,0.561403509,up,-1.6,-0.507936508,down,0.01,1.886792453,up,1.17,3.075709779,up,1.4,-16.94915254,up,0.67,-7.736720554,up,0.73,182.5,up,-11.85,-3.773404662,down,-3.82,-1.29790704,down,4.21,1.533139111,up
23-10-2025,28-10-2025,CROMPTON,Non-Hld,291.2,300,289.45,0.6,310.55,6.64,0.56,43.04,-6.18,-7.63,1.44,299.3,289.78,280.26,3.7,1.286956522,up,0,0,unchanged,4.65,1.632724719,up,-4.65,-1.475253807,down,0.05,9.803921569,up,6.01,16.23008372,up,1.62,-20.76923077,up,0.86,-10.12956419,up,0.75,108.6956522,up,-10.53,-3.398637963,down,-3.07,-1.048318252,down,4.38,1.587646803,up
24-10-2025,28-10-2025,CROMPTON,Non-Hld,294.05,300,291.55,0.86,308.45,4.9,0.57,46.73,-6.7,-8.62,1.92,297.91,289.45,280.99,5.8,2.012142238,up,0,0,unchanged,5.6,1.958384333,up,-5.6,-1.783155548,down,0.03,5.555555556,up,10.13,27.67759563,up,0.69,-9.336941813,up,-0.35,4.23216445,down,1.04,118.1818182,up,-7.69,-2.516361257,down,-2.06,-0.706665295,down,3.57,1.286857472,up
03-10-2025,28-10-2025,CUMMINSIND,Non-Hld,3929,4000,3805.75,3.24,4194.25,6.76,0.76,49.62,21.7,51.21,-29.5,4139.54,4004.32,3869.11,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,CUMMINSIND,Non-Hld,3950,4000,3819.55,3.42,4180.45,5.84,0.64,50.59,18.57,44.68,-26.11,4139.26,4004.64,3870.01,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,CUMMINSIND,Non-Hld,3957.3,4000,3828.65,3.37,4171.35,5.41,0.75,52.9,17.86,39.32,-21.46,4139.25,4004.68,3870.1,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,CUMMINSIND,Non-Hld,3906,4000,3813.95,2.42,4186.05,7.17,0.72,47.51,12.71,33.99,-21.28,4140.06,3999.7,3859.34,-23,-0.585390685,down,0,0,unchanged,8.2,0.215463443,up,-8.2,-0.195505752,down,-0.04,-5.263157895,down,-2.11,-4.252317614,down,-8.99,-41.42857143,down,-17.22,-33.62624487,down,8.22,-27.86440678,up,0.52,0.012561782,up,-4.62,-0.115375395,down,-9.77,-0.252512852,down
