Date,expiryDate,Symbol,Type,CMP,CMP_chg,CMP_pct_chg,CMP_trend,strikePrice,strikePrice_trend,Support,Support_chg,Support_pct_chg,Support_trend,Dist_from_Support,Dist_from_Support_trend,Resistance,Resistance_chg,Resistance_pct_chg,Resistance_trend,Dist_from_Resist,Dist_from_Resist_trend,PCR,PCR_trend,RSI,RSI_trend,MACD,MACD_trend,MACD_Signal,MACD_Signal_trend,MACD_Hist,MACD_Hist_trend,BB_HI,BB_HI_chg,BB_HI_pct_chg,BB_HI_trend,BB_MID,BB_MID_chg,BB_MID_pct_chg,BB_MID_trend,BB_LO,BB_LO_chg,BB_LO_pct_chg,BB_LO_trend,BB-FnO
28-Oct-25,28-Oct-25,POWERINDIA,Non-Hld,16967,207,1.24,up,19000,up,17515.85,781.6,4.67,up,-3.13,down,20484.15,1218.4,6.32,up,20.73,up,0.23,up,34.4,up,-548.4,up,-507.05,up,-41.35,up,18766.16,-406.12,-2.12,down,17638.05,-235.05,-1.32,down,16509.94,-63.98,-0.39,down,Neutral (BB_MID Between Res-Sup)
03-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,198.23,,,unchanged,210,unchanged,193.9,,,unchanged,2.24,unchanged,226.1,,,unchanged,14.06,unchanged,0.95,unchanged,51.6,unchanged,-0.34,unchanged,0.26,unchanged,-0.6,unchanged,208.94,,,unchanged,199.21,,,unchanged,189.47,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,195.3,,,unchanged,215,unchanged,194.2,,,unchanged,0.57,unchanged,235.8,,,unchanged,20.74,unchanged,0.86,unchanged,48.12,unchanged,-0.42,unchanged,0.12,unchanged,-0.54,unchanged,208.79,,,unchanged,198.96,,,unchanged,189.12,,,unchanged,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,195.38,-2.85,-1.44,down,210,unchanged,192.25,-1.65,-0.85,down,1.63,down,227.75,1.65,0.73,up,16.57,up,0.42,down,48.06,down,-0.47,down,0,down,-0.48,up,208.73,-0.21,-0.1,down,198.79,-0.42,-0.21,down,188.84,-0.63,-0.33,down,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,193.92,-1.38,-0.71,down,210,down,192.1,-2.1,-1.08,down,0.95,up,227.9,-7.9,-3.35,down,17.53,down,0.42,down,45.85,down,-0.65,down,-0.13,down,-0.52,up,208.75,-0.04,-0.02,down,198.57,-0.39,-0.2,down,188.39,-0.73,-0.39,down,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,197.35,1.97,1.01,up,210,unchanged,194.4,2.15,1.12,up,1.52,down,225.6,-2.15,-0.94,down,14.32,down,0.47,up,51.16,up,-0.48,down,-0.2,down,-0.28,up,208.67,-0.06,-0.03,down,198.49,-0.3,-0.15,down,188.31,-0.53,-0.28,down,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,201.67,7.75,4,up,210,unchanged,196.15,4.05,2.11,up,2.82,up,223.85,-4.05,-1.78,down,11,down,0.66,up,55.99,up,-0.02,up,-0.16,down,0.15,up,208.82,0.07,0.03,up,198.57,0,0,unchanged,188.32,-0.07,-0.04,down,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,197.46,0.11,0.06,up,210,unchanged,193.8,-0.6,-0.31,down,1.89,up,226.2,0.6,0.27,up,14.56,up,0.57,up,50.49,down,0.02,up,-0.13,up,0.15,up,208.63,-0.04,-0.02,down,198.41,-0.08,-0.04,down,188.2,-0.11,-0.06,down,Neutral (BB_MID Between Res-Sup)
14-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,192.25,-9.42,-4.67,down,210,unchanged,190.95,-5.2,-2.65,down,0.69,down,229.05,5.2,2.32,up,19.15,up,0.54,down,44.41,down,-0.38,down,-0.18,down,-0.2,down,208.09,-0.73,-0.35,down,197.84,-0.73,-0.37,down,187.59,-0.73,-0.39,down,Neutral (BB_MID Between Res-Sup)
15-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,193.7,-3.76,-1.9,down,210,unchanged,192.2,-1.6,-0.83,down,0.79,down,227.8,1.6,0.71,up,17.61,up,0.55,down,46.04,down,-0.58,down,-0.26,down,-0.33,down,206.99,-1.64,-0.79,down,197.24,-1.17,-0.59,down,187.48,-0.72,-0.38,down,Neutral (BB_MID Between Res-Sup)
16-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,194.19,1.94,1.01,up,210,unchanged,193.7,2.75,1.44,up,0.26,down,226.3,-2.75,-1.2,down,16.54,down,0.54,unchanged,46.94,up,-0.69,down,-0.34,down,-0.34,down,206.24,-1.85,-0.89,down,196.79,-1.05,-0.53,down,187.34,-0.25,-0.13,down,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,192.9,-0.8,-0.41,down,210,unchanged,190.45,-1.75,-0.91,down,1.29,up,229.55,1.75,0.77,up,19,up,0.56,up,45.09,down,-0.88,down,-0.45,down,-0.43,down,205.37,-1.62,-0.78,down,196.25,-0.99,-0.5,down,187.14,-0.34,-0.18,down,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,195.71,1.52,0.78,up,210,unchanged,195.8,2.1,1.08,up,-0.04,down,224.2,-2.1,-0.93,down,14.56,down,0.57,up,49.23,up,-0.79,down,-0.52,down,-0.27,up,202.87,-3.37,-1.63,down,195.62,-1.17,-0.59,down,188.36,1.02,0.54,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,196.5,3.6,1.87,up,210,unchanged,195.85,5.4,2.84,up,0.34,down,224.15,-5.4,-2.35,down,14.08,down,0.61,up,51.54,up,-0.57,up,-0.53,down,-0.04,up,201.89,-3.48,-1.69,down,195.35,-0.9,-0.46,down,188.8,1.66,0.89,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
23-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,203.2,7.49,3.83,up,210,unchanged,203,7.2,3.68,up,0.1,up,217,-7.2,-3.21,down,6.79,down,0.65,up,58.95,up,0.11,up,-0.4,up,0.51,up,202.73,-0.14,-0.07,down,195.52,-0.1,-0.05,down,188.32,-0.04,-0.02,down,Strong Uptrend (Both Above BB_HI)
24-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,202.3,5.8,2.95,up,210,unchanged,202.6,6.75,3.45,up,-0.15,down,217.4,-6.75,-3.01,down,7.46,down,0.77,up,57.12,up,0.56,up,-0.26,up,0.82,up,203.63,1.74,0.86,up,195.83,0.48,0.25,up,188.03,-0.77,-0.41,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
27-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,202.8,-0.4,-0.2,down,210,unchanged,203.45,0.45,0.22,up,-0.32,down,216.55,-0.45,-0.21,down,6.78,down,0.91,up,58,down,0.94,up,0.02,up,0.92,up,204.64,1.91,0.94,up,196.22,0.7,0.36,up,187.81,-0.51,-0.27,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,203.14,0.84,0.42,up,210,unchanged,201.95,-0.65,-0.32,down,0.59,up,218.05,0.65,0.3,up,7.34,down,0.91,up,56.32,down,1.15,up,0.24,up,0.91,up,204.77,1.14,0.56,up,196.94,1.11,0.57,up,189.12,1.09,0.58,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1534.3,,,unchanged,1600,unchanged,1493.25,,,unchanged,2.75,unchanged,1706.75,,,unchanged,11.24,unchanged,0.42,unchanged,42.21,unchanged,-19.67,unchanged,-14.15,unchanged,-5.52,unchanged,1654.73,,,unchanged,1566.18,,,unchanged,1477.64,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1548.2,,,unchanged,1600,unchanged,1493.85,,,unchanged,3.64,unchanged,1706.15,,,unchanged,10.21,unchanged,0.42,unchanged,44.49,unchanged,-19.05,unchanged,-15.13,unchanged,-3.92,unchanged,1653.37,,,unchanged,1567.72,,,unchanged,1482.08,,,unchanged,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1530,-4.3,-0.28,down,1600,unchanged,1493.65,0.4,0.03,up,2.44,down,1706.35,-0.4,-0.02,down,11.53,up,0.88,up,42.76,up,-19.21,up,-15.95,down,-3.26,up,1653.58,-1.15,-0.07,down,1567.32,1.14,0.07,up,1481.07,3.43,0.23,up,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1507.1,-41.1,-2.65,down,1600,unchanged,1482.6,-11.25,-0.75,down,1.66,down,1717.4,11.25,0.66,up,13.96,up,0.82,up,40.11,down,-20.45,down,-16.85,down,-3.6,up,1654.67,1.3,0.08,up,1565.88,-1.84,-0.12,down,1477.09,-4.99,-0.34,down,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1584.4,54.4,3.56,up,1600,unchanged,1512.15,18.5,1.24,up,4.78,up,1687.85,-18.5,-1.08,down,6.53,down,0.68,down,53,up,-15.67,up,-16.61,down,0.94,up,1656,2.42,0.15,up,1566.93,-0.39,-0.02,down,1477.86,-3.21,-0.22,down,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1619,111.9,7.42,up,1600,unchanged,1514.55,31.95,2.15,up,6.9,up,1685.45,-31.95,-1.86,down,4.11,down,0.67,down,58.39,up,-8.67,up,-15.02,up,6.36,up,1662.15,7.48,0.45,up,1570.06,4.18,0.27,up,1477.98,0.89,0.06,up,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1610.8,26.4,1.67,up,1600,unchanged,1521.15,9,0.6,up,5.9,up,1678.85,-9,-0.53,down,4.23,down,0.69,up,57.12,up,-3.64,up,-12.75,up,9.11,up,1666.86,10.86,0.66,up,1573.31,6.38,0.41,up,1479.76,1.9,0.13,up,Neutral (BB_MID Between Res-Sup)
14-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1604.4,-14.6,-0.9,down,1600,unchanged,1526.05,11.5,0.76,up,5.14,down,1673.95,-11.5,-0.68,down,4.34,up,0.67,unchanged,55.08,down,-0.53,up,-10.3,up,9.77,up,1667.84,5.69,0.34,up,1573.78,3.72,0.24,up,1479.72,1.74,0.12,up,Neutral (BB_MID Between Res-Sup)
15-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1684.5,73.7,4.58,up,1700,up,1620.6,99.45,6.54,up,3.95,down,1779.4,100.55,5.99,up,5.64,up,0.7,up,64.15,up,7.68,up,-6.71,up,14.39,up,1678.21,11.35,0.68,up,1576.32,3.01,0.19,up,1474.43,-5.33,-0.36,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
16-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1690,85.6,5.34,up,1600,unchanged,1489.65,-36.4,-2.39,down,13.45,up,1710.35,36.4,2.17,up,1.21,down,0.76,up,66.27,up,15.69,up,-2.23,up,17.92,up,1688.25,20.41,1.22,up,1578.45,4.67,0.3,up,1468.65,-11.07,-0.75,down,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1693.8,9.3,0.55,up,1600,down,1485.9,-134.7,-8.31,down,14,up,1714.1,-65.3,-3.67,down,1.2,down,0.79,up,67.2,up,22.54,up,2.73,up,19.81,up,1703.75,25.54,1.52,up,1582.31,5.99,0.38,up,1460.87,-13.56,-0.92,down,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1720.2,30.2,1.79,up,1700,up,1643.65,154,10.34,up,4.66,down,1756.35,46,2.69,up,2.11,up,0.88,up,68.34,up,28.54,up,7.89,up,20.65,up,1721.57,33.32,1.97,up,1587.25,8.8,0.56,up,1452.93,-15.72,-1.07,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1712.1,18.3,1.08,up,1700,up,1648.9,163,10.97,up,3.84,down,1751.1,37,2.16,up,2.28,up,0.88,up,67.42,up,32.6,up,12.83,up,19.77,down,1736.79,33.04,1.94,up,1592.05,9.74,0.62,up,1447.31,-13.56,-0.93,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
23-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1739,18.8,1.09,up,1800,up,1728.75,85.1,5.18,up,0.59,down,1871.25,114.9,6.54,up,7.6,up,0.9,up,69.93,up,37.29,up,17.72,up,19.57,down,1756.62,35.05,2.04,up,1598.66,11.41,0.72,up,1440.7,-12.23,-0.84,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
24-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1758,45.9,2.68,up,1800,up,1742.55,93.65,5.68,up,0.89,down,1857.45,106.35,6.07,up,5.66,up,0.89,up,71.62,up,45.92,up,23.98,up,21.95,up,1778.96,42.17,2.43,up,1607.73,15.68,0.98,up,1436.5,-10.81,-0.75,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
27-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1780,41,2.36,up,1640,down,1487.8,-240.95,-13.94,down,19.64,up,1792.2,-79.05,-4.22,down,0.69,down,1.19,up,74.41,up,47.48,up,27.54,up,19.94,up,1804.34,47.72,2.72,up,1620.24,21.58,1.35,up,1436.15,-4.55,-0.32,down,Consolidation (Res-Sup Inside BB Range)
28-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1759.2,1.2,0.07,up,1640,down,1526.05,-216.5,-12.42,down,15.28,up,1753.95,-103.5,-5.57,down,-0.3,down,1.23,up,68.15,down,49.19,up,31.87,up,17.32,down,1818.58,39.62,2.23,up,1632.78,25.05,1.56,up,1446.99,10.49,0.73,up,Consolidation (Res-Sup Inside BB Range)
03-Oct-25,28-Oct-25,RBLBANK,Non-Hld,275.6,,,unchanged,300,unchanged,266.45,,,unchanged,3.44,unchanged,333.55,,,unchanged,21.03,unchanged,0.97,unchanged,58.65,unchanged,3.59,unchanged,3.47,unchanged,0.12,unchanged,278.77,,,unchanged,272.24,,,unchanged,265.7,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,RBLBANK,Non-Hld,275.8,,,unchanged,300,unchanged,295.5,,,unchanged,-6.66,unchanged,304.5,,,unchanged,10.41,unchanged,0.97,unchanged,58.18,unchanged,3.5,unchanged,3.47,unchanged,0.03,unchanged,278.85,,,unchanged,272.26,,,unchanged,265.68,,,unchanged,Strong Uptrend (Both Above BB_HI)
07-Oct-25,28-Oct-25,RBLBANK,Non-Hld,274.3,-1.3,-0.47,down,300,unchanged,267.2,0.75,0.28,up,2.66,down,332.8,-0.75,-0.22,down,21.33,up,0.41,down,54.92,down,3.23,down,3.42,down,-0.19,down,278.9,0.13,0.05,up,272.29,0.05,0.02,up,265.69,-0.01,0,down,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,RBLBANK,Non-Hld,287.05,11.25,4.08,up,300,unchanged,269.55,-25.95,-8.78,down,6.5,up,330.45,25.95,8.52,up,15.12,up,0.43,down,67.32,up,4.01,up,3.54,up,0.47,up,281.98,3.13,1.12,up,272.94,0.68,0.25,up,263.9,-1.78,-0.67,down,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,RBLBANK,Non-Hld,286.25,11.95,4.36,up,300,unchanged,269.05,1.85,0.69,up,6.4,up,330.95,-1.85,-0.56,down,15.62,down,0.42,up,67.5,up,4.6,up,3.75,up,0.84,up,284.5,5.6,2.01,up,273.66,1.37,0.5,up,262.82,-2.87,-1.08,down,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,RBLBANK,Non-Hld,292.55,5.5,1.92,up,300,unchanged,268.95,-0.6,-0.22,down,8.78,up,331.05,0.6,0.18,up,13.17,down,0.43,unchanged,71,up,5.39,up,4.08,up,1.31,up,287.95,5.97,2.12,up,274.74,1.8,0.66,up,261.52,-2.38,-0.9,down,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,RBLBANK,Non-Hld,289.2,2.95,1.03,up,270,down,237.25,-31.8,-11.82,down,21.9,up,302.75,-28.2,-8.52,down,4.69,down,0.43,up,68.41,up,5.83,up,4.43,up,1.4,up,290.35,5.85,2.06,up,275.6,1.94,0.71,up,260.86,-1.96,-0.75,down,Volatile Wide Range (BB within Res-Support)
14-Oct-25,28-Oct-25,RBLBANK,Non-Hld,292.4,-0.15,-0.05,down,300,unchanged,268.45,-0.5,-0.19,down,8.93,up,331.55,0.5,0.15,up,13.39,up,0.45,up,69.53,down,6.22,up,4.79,up,1.43,up,292.74,4.79,1.66,up,276.61,1.87,0.68,up,260.48,-1.04,-0.4,down,Neutral (BB_MID Between Res-Sup)
15-Oct-25,28-Oct-25,RBLBANK,Non-Hld,299.85,10.65,3.68,up,300,up,277.45,40.2,16.94,up,8.08,down,322.55,19.8,6.54,up,7.58,up,0.44,up,74.72,up,7.1,up,5.25,up,1.85,up,296.6,6.25,2.15,up,278.23,2.63,0.95,up,259.85,-1.01,-0.39,down,Neutral (BB_MID Between Res-Sup)
16-Oct-25,28-Oct-25,RBLBANK,Non-Hld,305.95,13.55,4.63,up,300,unchanged,277.65,9.2,3.43,up,10.2,up,322.35,-9.2,-2.77,down,5.37,down,0.54,up,78.28,up,8.29,up,5.86,up,2.43,up,301.42,8.68,2.97,up,280.34,3.73,1.35,up,259.27,-1.21,-0.46,down,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,RBLBANK,Non-Hld,299.7,-0.15,-0.05,down,300,unchanged,276.15,-1.3,-0.47,down,8.53,up,323.85,1.3,0.4,up,8.06,up,0.54,up,67.91,down,8.54,up,6.39,up,2.15,up,303.96,7.36,2.48,up,281.76,3.53,1.27,up,259.56,-0.29,-0.11,down,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,RBLBANK,Non-Hld,325.15,19.2,6.28,up,300,unchanged,271.6,-6.05,-2.18,down,19.72,up,328.4,6.05,1.88,up,1,down,0.64,up,79.08,up,10.81,up,7.28,up,3.53,up,313.55,12.13,4.02,up,284.54,4.2,1.5,up,255.53,-3.74,-1.44,down,Neutral (BB_MID Between Res-Sup)
21-Oct-25,28-Oct-25,RBLBANK,Non-Hld,324.15,24.45,8.16,up,300,unchanged,274.55,-1.6,-0.58,down,18.07,up,325.45,1.6,0.49,up,0.41,down,0.66,up,76.96,up,12.3,up,8.28,up,4.02,up,320.29,16.33,5.37,up,287.29,5.53,1.96,up,254.28,-5.28,-2.03,down,Neutral (BB_MID Between Res-Sup)
23-Oct-25,28-Oct-25,RBLBANK,Non-Hld,317.9,-7.25,-2.23,down,300,unchanged,280.2,8.6,3.17,up,13.45,down,319.8,-8.6,-2.62,down,0.6,down,0.75,up,70.11,down,12.79,up,9.18,up,3.61,up,324.17,10.62,3.39,up,289.74,5.2,1.83,up,255.3,-0.23,-0.09,down,Consolidation (Res-Sup Inside BB Range)
24-Oct-25,28-Oct-25,RBLBANK,Non-Hld,316.55,-7.6,-2.34,down,300,unchanged,282.05,7.5,2.73,up,12.23,down,317.95,-7.5,-2.3,down,0.44,up,0.83,up,68.22,down,14.82,up,11.44,up,3.38,down,327.04,6.75,2.11,up,292.02,4.73,1.65,up,256.99,2.71,1.07,up,Consolidation (Res-Sup Inside BB Range)
27-Oct-25,28-Oct-25,RBLBANK,Non-Hld,322.45,4.55,1.43,up,300,unchanged,277.15,-3.05,-1.09,down,16.34,up,322.85,3.05,0.95,up,0.12,down,0.98,up,70.86,up,13.28,up,10.59,up,2.69,down,330.83,6.66,2.05,up,294.34,4.6,1.59,up,257.86,2.56,1,up,Consolidation (Res-Sup Inside BB Range)
28-Oct-25,28-Oct-25,RBLBANK,Non-Hld,324.95,8.4,2.65,up,300,unchanged,274.95,-7.1,-2.52,down,18.19,up,325.05,7.1,2.23,up,0.03,down,1.2,up,72.11,up,13.69,down,11.21,down,2.48,down,334.34,7.3,2.23,up,296.98,4.96,1.7,up,259.63,2.64,1.03,up,Consolidation (Res-Sup Inside BB Range)
03-Oct-25,28-Oct-25,RECLTD,Non-Hld,380.5,,,unchanged,380,unchanged,360.1,,,unchanged,5.67,unchanged,399.9,,,unchanged,5.1,unchanged,0.78,unchanged,53.92,unchanged,0.19,unchanged,0.11,unchanged,0.07,unchanged,389.36,,,unchanged,376.62,,,unchanged,363.89,,,unchanged,Volatile Wide Range (BB within Res-Support)
06-Oct-25,28-Oct-25,RECLTD,Non-Hld,377.95,,,unchanged,380,unchanged,360.1,,,unchanged,4.96,unchanged,399.9,,,unchanged,5.81,unchanged,0.8,unchanged,51.35,unchanged,0.27,unchanged,0.14,unchanged,0.12,unchanged,389.02,,,unchanged,377.22,,,unchanged,365.42,,,unchanged,Volatile Wide Range (BB within Res-Support)
07-Oct-25,28-Oct-25,RECLTD,Non-Hld,378,-2.5,-0.66,down,380,unchanged,361.5,1.4,0.39,up,4.57,down,398.5,-1.4,-0.35,down,5.43,up,0.96,up,51.01,down,0.3,up,0.17,up,0.13,up,388.84,-0.52,-0.13,down,377.66,1.04,0.28,up,366.48,2.59,0.71,up,Volatile Wide Range (BB within Res-Support)
08-Oct-25,28-Oct-25,RECLTD,Non-Hld,372.8,-5.15,-1.36,down,380,unchanged,360.65,0.55,0.15,up,3.37,down,399.35,-0.55,-0.14,down,7.13,up,0.93,up,45.33,down,-0.09,down,0.12,down,-0.21,down,388.46,-0.56,-0.14,down,377.88,0.66,0.17,up,367.3,1.88,0.51,up,Volatile Wide Range (BB within Res-Support)
09-Oct-25,28-Oct-25,RECLTD,Non-Hld,372.95,-5.05,-1.34,down,380,unchanged,362.35,0.85,0.24,up,2.93,down,397.65,-0.85,-0.21,down,6.63,up,0.91,down,44.42,down,-0.47,down,0,down,-0.48,down,388.41,-0.43,-0.11,down,377.91,0.25,0.07,up,367.41,0.93,0.25,up,Volatile Wide Range (BB within Res-Support)
10-Oct-25,28-Oct-25,RECLTD,Non-Hld,372.6,-0.2,-0.05,down,380,unchanged,362.65,2,0.55,up,2.75,down,397.35,-2,-0.5,down,6.65,down,0.89,down,46.17,up,-0.66,down,-0.13,down,-0.53,down,388.45,-0.01,0,down,377.82,-0.06,-0.02,down,367.2,-0.1,-0.03,down,Volatile Wide Range (BB within Res-Support)
13-Oct-25,28-Oct-25,RECLTD,Non-Hld,371.5,-1.45,-0.39,down,380,unchanged,363.2,0.85,0.23,up,2.29,down,396.8,-0.85,-0.21,down,6.82,up,0.85,down,44.12,down,-0.94,down,-0.29,down,-0.65,down,388.57,0.16,0.04,up,377.72,-0.19,-0.05,down,366.86,-0.55,-0.15,down,Volatile Wide Range (BB within Res-Support)
14-Oct-25,28-Oct-25,RECLTD,Non-Hld,369.5,-3.1,-0.83,down,380,unchanged,359.9,-2.75,-0.76,down,2.67,down,400.1,2.75,0.69,up,8.29,up,0.83,down,43.23,down,-1.22,down,-0.48,down,-0.74,down,388.62,0.17,0.04,up,377.31,-0.51,-0.13,down,365.99,-1.21,-0.33,down,Volatile Wide Range (BB within Res-Support)
15-Oct-25,28-Oct-25,RECLTD,Non-Hld,377,5.5,1.48,up,380,unchanged,363.15,-0.05,-0.01,down,3.82,up,396.85,0.05,0.01,up,5.27,down,0.87,up,50.63,up,-0.98,down,-0.58,down,-0.4,up,388.31,-0.26,-0.07,down,377.07,-0.65,-0.17,down,365.84,-1.02,-0.28,down,Volatile Wide Range (BB within Res-Support)
16-Oct-25,28-Oct-25,RECLTD,Non-Hld,377.6,8.1,2.19,up,380,unchanged,363.65,3.75,1.04,up,3.84,up,396.35,-3.75,-0.94,down,4.97,down,0.87,up,52.69,up,-0.65,up,-0.59,down,-0.06,up,387.46,-1.16,-0.3,down,376.73,-0.58,-0.15,down,366,0.01,0,up,Volatile Wide Range (BB within Res-Support)
17-Oct-25,28-Oct-25,RECLTD,Non-Hld,374.9,-2.1,-0.56,down,380,unchanged,362.45,-0.7,-0.19,down,3.44,down,397.55,0.7,0.18,up,6.05,up,0.81,down,49.37,down,-0.59,up,-0.59,down,0.01,up,386.41,-1.9,-0.49,down,376.26,-0.81,-0.21,down,366.1,0.26,0.07,up,Volatile Wide Range (BB within Res-Support)
20-Oct-25,28-Oct-25,RECLTD,Non-Hld,375,-2.6,-0.69,down,380,unchanged,365.7,2.05,0.56,up,2.55,down,394.3,-2.05,-0.52,down,5.15,up,0.8,down,49.04,down,-0.55,up,-0.58,up,0.03,up,385.2,-2.26,-0.58,down,375.76,-0.97,-0.26,down,366.33,0.33,0.09,up,Volatile Wide Range (BB within Res-Support)
21-Oct-25,28-Oct-25,RECLTD,Non-Hld,376.55,1.65,0.44,up,380,unchanged,367.8,5.35,1.48,up,2.38,down,392.2,-5.35,-1.35,down,4.16,down,0.84,up,52.36,up,-0.32,up,-0.53,up,0.21,up,384.1,-2.31,-0.6,down,375.42,-0.84,-0.22,down,366.74,0.64,0.17,up,Neutral (BB_MID Between Res-Sup)
23-Oct-25,28-Oct-25,RECLTD,Non-Hld,375,0,0,unchanged,380,unchanged,367.8,2.1,0.57,up,1.96,down,392.2,-2.1,-0.53,down,4.59,down,0.85,up,49.19,up,-0.31,up,-0.49,up,0.17,up,381.8,-3.4,-0.88,down,374.83,-0.93,-0.25,down,367.86,1.53,0.42,up,Volatile Wide Range (BB within Res-Support)
24-Oct-25,28-Oct-25,RECLTD,Non-Hld,372.95,-3.6,-0.96,down,380,unchanged,366.9,-0.9,-0.24,down,1.65,down,393.1,0.9,0.23,up,5.4,up,0.87,up,46.12,down,-0.64,down,-0.66,down,0.02,down,380.56,-3.54,-0.92,down,374.36,-1.06,-0.28,down,368.17,1.43,0.39,up,Volatile Wide Range (BB within Res-Support)
27-Oct-25,28-Oct-25,RECLTD,Non-Hld,375.3,0.3,0.08,up,380,unchanged,372.5,4.7,1.28,up,0.75,down,387.5,-4.7,-1.2,down,3.25,down,0.83,down,53.9,up,-0.16,up,-0.42,up,0.26,up,376.25,-5.55,-1.45,down,369.89,-4.94,-1.32,down,363.54,-4.32,-1.17,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-Oct-25,28-Oct-25,RECLTD,Non-Hld,369.3,-3.65,-0.98,down,380,unchanged,369.5,2.6,0.71,up,-0.05,down,390.5,-2.6,-0.66,down,5.74,up,0.81,down,47.72,up,-0.28,up,-0.39,up,0.11,up,375.7,-4.86,-1.28,down,370.2,-4.16,-1.11,down,364.7,-3.47,-0.94,down,Neutral (BB_MID Between Res-Sup)
03-Oct-25,28-Oct-25,RELIANCE,Non-Hld,1363.3,,,unchanged,1400,unchanged,1343.7,,,unchanged,1.46,unchanged,1456.3,,,unchanged,6.83,unchanged,0.45,unchanged,39.57,unchanged,-6.66,unchanged,-3.97,unchanged,-2.69,unchanged,1416.47,,,unchanged,1385.4,,,unchanged,1354.34,,,unchanged,Volatile Wide Range (BB within Res-Support)
06-Oct-25,28-Oct-25,RELIANCE,Non-Hld,1374.9,,,unchanged,1400,unchanged,1348.5,,,unchanged,1.96,unchanged,1451.5,,,unchanged,5.58,unchanged,0.43,unchanged,45.74,unchanged,-6.37,unchanged,-4.45,unchanged,-1.92,unchanged,1416.47,,,unchanged,1385.4,,,unchanged,1354.34,,,unchanged,Volatile Wide Range (BB within Res-Support)
