Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes
14-Oct-25,28-Oct-25,UNIONBANK,Non-Hld,136.99,140,132.8,3.16,147.2,7.46,0.56,51.14,1.15,1.21,-0.07,141.3,137.74,134.18,,,,,,,,,,
14-Oct-25,28-Oct-25,UNITDSPR,Non-Hld,1302.6,1400,1297.5,0.4,1502.5,15.35,0.63,41.59,0.22,3.15,-2.94,1367.62,1332.54,1297.46,,,,,,,,,,
14-Oct-25,28-Oct-25,UNOMINDA,Non-Hld,1180,1300,1192.95,-1.08,1407.05,19.25,0.42,35.87,-5.26,12.36,-17.62,1378.51,1295.33,1212.15,,,,,,,,,,
14-Oct-25,28-Oct-25,UPL,Non-Hld,669.6,680,653.8,2.42,706.2,5.47,0.58,43.52,-5.71,-6.93,1.22,706.19,676.61,647.03,,,,,,,,,,
14-Oct-25,28-Oct-25,VBL,Non-Hld,440.5,500,442.35,-0.41,557.65,26.6,0.52,37.17,-10.57,-11.37,0.8,474.86,451.14,427.42,,,,,,,,,,
14-Oct-25,28-Oct-25,VEDL,Non-Hld,480.95,480,457.9,5.04,502.1,4.4,0.81,65.7,10.57,9.45,1.11,486.69,464.87,443.05,,,,,,,,,,
14-Oct-25,28-Oct-25,VOLTAS,Non-Hld,1388.8,1400,1335,4.03,1465,5.49,0.77,53.02,1.61,-0.04,1.65,1429.02,1381.2,1333.38,,,,,,,,,,
14-Oct-25,28-Oct-25,WIPRO,Non-Hld,247.8,250,237.1,4.52,262.9,6.1,0.93,53.45,-0.8,-1.44,0.65,257.76,246.15,234.53,,,,,,,,,,
14-Oct-25,28-Oct-25,YESBANK,Non-Hld,23.31,24,22.6,3.15,25.4,8.97,0.67,69.97,0.81,0.62,0.19,23.68,21.82,19.95,,,,,,,,,,
14-Oct-25,28-Oct-25,ZYDUSLIFE,Non-Hld,978.1,1000,956.9,2.22,1043.1,6.65,0.53,40.9,-5.94,-2.76,-3.18,1056.4,1007.44,958.48,,,,,,,,,,
15-Oct-25,28-Oct-25,360ONE,Non-Hld,1161,1100,1021.2,13.69,1178.8,1.54,0.6,72.19,16.46,4.22,12.24,1147.27,1066.49,985.71,,,,,,,,,,
15-Oct-25,28-Oct-25,ABB,Holding,5181.5,5200,5007.6,3.48,5392.4,4.08,0.6,46.84,-24.6,-16.79,-7.81,5423.71,5232.21,5040.71,,,,,,,,,,
15-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,303.3,300,286,6.05,314,3.53,0.57,60.32,4.33,4.27,0.06,307.91,294.08,280.25,,,,,,,,,,
15-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,948,1000,926.55,2.32,1073.45,13.24,0.64,67.54,28.75,26.99,1.76,968.52,902.79,837.06,,,,,,,,,,
15-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2538.8,2600,2475.2,2.57,2724.8,7.33,0.55,54.59,31.6,41.48,-9.87,2672.12,2544.1,2416.09,,,,,,,,,,
15-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1049.7,1100,1022.35,2.68,1177.65,12.19,0.48,52.67,14.99,20.37,-5.38,1135.09,1055.22,975.34,,,,,,,,,,
15-Oct-25,28-Oct-25,ADANIPORTS,Non-Hld,1451.5,1400,1327.65,9.33,1472.35,1.44,0.68,64.1,12.67,10.62,2.04,1453.29,1415.43,1377.57,,,,,,,,,,
15-Oct-25,28-Oct-25,ALKEM,Non-Hld,5577,5600,5416.65,2.97,5783.35,3.71,0.63,64.09,40.92,45.14,-4.22,5574.99,5487.6,5400.21,,,,,,,,,,
15-Oct-25,28-Oct-25,AMBER,Non-Hld,8165,8500,7923.9,3.05,9076.1,11.16,0.5,51.31,104.38,142.09,-37.71,8439.86,8263.78,8087.69,,,,,,,,,,
15-Oct-25,28-Oct-25,AMBUJACEM,Non-Hld,567.75,600,564.95,0.5,635.05,11.86,0.62,45.27,-2.9,-2.36,-0.54,591.06,573.83,556.59,,,,,,,,,,
15-Oct-25,28-Oct-25,ANGELONE,Non-Hld,2445,2400,2236.1,9.35,2563.9,4.87,0.84,66.04,7.21,-30.35,37.56,2407.63,2245.7,2083.78,,,,,,,,,,
15-Oct-25,28-Oct-25,APLAPOLLO,Non-Hld,1732.6,1700,1632.25,6.15,1767.75,2.03,0.52,59.11,18.58,18.29,0.29,1762.53,1709.68,1656.83,,,,,,,,,,
15-Oct-25,28-Oct-25,APOLLOHOSP,Non-Hld,7814,7800,7603.15,2.78,7996.85,2.35,0.8,60.54,11.08,-11.03,22.11,7934.07,7657.25,7380.43,,,,,,,,,,
15-Oct-25,28-Oct-25,ASHOKLEY,Non-Hld,135.79,140,133.45,1.76,146.55,7.93,0.37,46.33,0.87,1.93,-1.06,144.3,139.62,134.94,,,,,,,,,,
15-Oct-25,28-Oct-25,ASIANPAINT,Non-Hld,2377,2400,2332.15,1.93,2467.85,3.83,0.64,44.97,-38.65,-39.27,0.62,2506.7,2386.11,2265.52,,,,,,,,,,
15-Oct-25,28-Oct-25,ASTRAL,Non-Hld,1437.9,1500,1425.5,0.87,1574.5,9.5,0.48,56.95,-0.24,-4.02,3.78,1473.71,1413.98,1354.25,,,,,,,,,,
15-Oct-25,28-Oct-25,AUBANK,Non-Hld,801.25,800,759,5.57,841,4.97,1.03,73.61,14.21,8.51,5.7,792.76,745.09,697.42,,,,,,,,,,
15-Oct-25,28-Oct-25,AUROPHARMA,Non-Hld,1111,1100,1052.25,5.59,1147.75,3.31,0.64,53.59,10.18,7.99,2.19,1139.87,1104,1068.12,,,,,,,,,,
15-Oct-25,28-Oct-25,AXISBANK,Non-Hld,1172.5,1200,1146.85,2.24,1253.15,6.88,0.6,56.31,20.77,22.24,-1.47,1208.53,1162.9,1117.26,,,,,,,,,,
15-Oct-25,28-Oct-25,BAJAJ-AUTO,Non-Hld,9015,9200,8868.85,1.65,9531.15,5.73,0.59,55.47,37.07,17.29,19.78,9186.23,8883.3,8580.37,,,,,,,,,,
15-Oct-25,28-Oct-25,BAJAJFINSV,Non-Hld,2082.9,2100,2032.2,2.5,2167.8,4.08,0.71,63.52,5.79,5.33,0.46,2092.5,2035.83,1979.16,,,,,,,,,,
15-Oct-25,28-Oct-25,BAJFINANCE,Non-Hld,1060.65,1020,963.05,10.14,1076.95,1.54,0.87,69.45,22.11,21.2,0.91,1049.18,1011.79,974.39,,,,,,,,,,
15-Oct-25,28-Oct-25,BANDHANBNK,Non-Hld,163.42,170,160.4,1.89,179.6,9.91,0.79,48.41,-0.06,-0.48,0.42,170.2,163.25,156.31,,,,,,,,,,
15-Oct-25,28-Oct-25,BANKBARODA,Non-Hld,268.1,285,266.45,0.62,303.55,13.23,0.69,67.9,6.38,5.83,0.55,272.28,258.25,244.21,,,,,,,,,,
15-Oct-25,28-Oct-25,BANKINDIA,Non-Hld,126.4,130,123.65,2.23,136.35,7.88,0.53,62.99,2.62,2.55,0.07,129.22,122.88,116.55,,,,,,,,,,
15-Oct-25,28-Oct-25,BDL,Non-Hld,1500.5,1600,1485.35,1.02,1714.65,14.28,0.56,44.62,-11.66,-7.1,-4.56,1642.06,1547.18,1452.3,,,,,,,,,,
15-Oct-25,28-Oct-25,BEL,Holding,408.35,410,395.75,3.19,424.25,3.9,0.53,55.22,4.74,5.45,-0.72,416.86,406.47,396.08,,,,,,,,,,
15-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1232,1220,1170.25,5.28,1269.75,3.07,0.66,55.43,6.27,7.19,-0.92,1275.96,1226.7,1177.43,,,,,,,,,,
15-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1967,1960,1917.35,2.59,2002.65,1.82,0.58,62.63,10.52,5.51,5.01,1983.13,1929.77,1876.41,,,,,,,,,,
15-Oct-25,28-Oct-25,BHEL,Non-Hld,236.13,250,234.35,0.76,265.65,12.51,0.59,51.6,2.29,3.23,-0.94,245.65,237.73,229.81,,,,,,,,,,
15-Oct-25,28-Oct-25,BIOCON,Non-Hld,355.95,360,346.4,2.76,373.6,4.96,0.59,52.31,-2.15,-3.12,0.97,369.01,352.77,336.53,,,,,,,,,,
15-Oct-25,28-Oct-25,BLUESTARCO,Non-Hld,1920,2000,1898.55,1.13,2101.45,9.46,0.59,51.58,2.55,5.65,-3.1,1986.41,1919.27,1852.13,,,,,,,,,,
15-Oct-25,28-Oct-25,BOSCHLTD,Non-Hld,38370,40000,38255.5,0.3,41744.5,8.8,0.56,43.42,-318.97,-281.53,-37.44,39912.57,38761,37609.43,,,,,,,,,,
15-Oct-25,28-Oct-25,BPCL,Non-Hld,338.5,350,333.6,1.47,366.4,8.25,0.68,56.52,4.46,5.03,-0.57,348.85,334.98,321.1,,,,,,,,,,
15-Oct-25,28-Oct-25,BRITANNIA,Non-Hld,5863,6200,5860.1,0.05,6539.9,11.55,0.45,45.04,-21.31,5.17,-26.48,6120.47,5949.15,5777.83,,,,,,,,,,
15-Oct-25,28-Oct-25,BSE,Holding,2455.1,2500,2347.9,4.57,2652.1,8.03,0.74,67.18,47.18,-0.68,47.86,2486.44,2206.68,1926.91,,,,,,,,,,
15-Oct-25,28-Oct-25,CAMS,Holding,3837,4000,3782.5,1.45,4217.5,9.92,0.61,48.71,-16.29,-14.51,-1.79,4077.98,3875.12,3672.27,,,,,,,,,,
15-Oct-25,28-Oct-25,CANBK,Non-Hld,128.4,130,124.4,3.22,135.6,5.61,0.86,67.41,3.94,3.91,0.02,131.17,123.11,115.04,,,,,,,,,,
15-Oct-25,28-Oct-25,CDSL,Holding,1624,1700,1602.45,1.35,1797.55,10.69,0.69,63.17,17.12,2.83,14.29,1646.3,1542.96,1439.62,,,,,,,,,,
15-Oct-25,28-Oct-25,CGPOWER,Holding,756.85,760,722.25,4.8,797.75,5.41,0.57,55.2,3.85,6.44,-2.59,788.23,757.3,726.36,,,,,,,,,,
15-Oct-25,28-Oct-25,CHOLAFIN,Non-Hld,1705,1700,1629.8,4.62,1770.2,3.83,0.73,68,32.98,28.71,4.28,1674.52,1613.81,1553.1,,,,,,,,,,
15-Oct-25,28-Oct-25,CIPLA,Non-Hld,1556.1,1600,1539.85,1.06,1660.15,6.69,0.43,56.24,0.08,-5.9,5.97,1586.48,1531.12,1475.77,,,,,,,,,,
15-Oct-25,28-Oct-25,COALINDIA,Holding,384.8,390,380,1.27,400,3.96,0.69,47.16,-1.21,-0.18,-1.03,398.98,388.2,377.43,,,,,,,,,,
15-Oct-25,28-Oct-25,COFORGE,Non-Hld,1761,1700,1586,11.04,1814,3.01,0.69,60.15,3.65,-10.71,14.36,1839.81,1679.68,1519.54,,,,,,,,,,
15-Oct-25,28-Oct-25,COLPAL,Non-Hld,2231,2340,2207.2,1.08,2472.8,10.84,0.68,41.92,-30.5,-28.46,-2.03,2369.56,2259.15,2148.74,,,,,,,,,,
15-Oct-25,28-Oct-25,CONCOR,Non-Hld,529.5,540,520.7,1.7,559.3,5.63,0.67,43.26,-4.83,-5.3,0.47,559.54,536.28,513.03,,,,,,,,,,
15-Oct-25,28-Oct-25,CROMPTON,Non-Hld,287.85,300,284.5,1.18,315.5,9.61,0.52,37.76,-8.83,-8.76,-0.07,317.12,295.65,274.17,,,,,,,,,,
15-Oct-25,28-Oct-25,CUMMINSIND,Non-Hld,3958,4000,3865.1,2.41,4134.9,4.47,0.7,51.72,9.25,18.24,-8.99,4101.85,3976.18,3850.51,,,,,,,,,,
15-Oct-25,28-Oct-25,CYIENT,Non-Hld,1126.2,1300,1113.6,1.14,1486.4,31.99,0.5,34.2,-14.59,-11.87,-2.72,1249.36,1178.42,1107.48,,,,,,,,,,
15-Oct-25,28-Oct-25,DABUR,Non-Hld,493.9,500,485.45,1.75,514.55,4.19,0.48,40.4,-10.16,-9.55,-0.61,537.49,502.61,467.74,,,,,,,,,,
15-Oct-25,28-Oct-25,DALBHARAT,Non-Hld,2219.3,2400,2215,0.2,2585,16.48,0.54,34.45,-34.74,-29.52,-5.22,2444.18,2282.28,2120.38,,,,,,,,,,
15-Oct-25,28-Oct-25,DELHIVERY,Non-Hld,461.6,480,455.4,1.37,504.6,9.32,0.55,49.32,0.95,-0.24,1.2,489.32,461.36,433.4,,,,,,,,,,
15-Oct-25,28-Oct-25,DIVISLAB,Non-Hld,6556,6000,5393.7,21.55,6606.3,0.77,1.06,71.25,103.8,10.27,93.52,6638.2,6069.42,5500.65,,,,,,,,,,
15-Oct-25,28-Oct-25,DIXON,Non-Hld,16770,18000,16608.75,0.98,19391.25,15.64,0.62,43.61,-144.68,-75.76,-68.91,18689.71,17351.45,16013.19,,,,,,,,,,
15-Oct-25,28-Oct-25,DLF,Non-Hld,755.85,800,752.05,0.51,847.95,12.19,0.7,55.42,-5.28,-8.55,3.26,786.76,742.14,697.51,,,,,,,,,,
15-Oct-25,28-Oct-25,DMART,Non-Hld,4264.5,4700,4262.55,0.05,5137.45,20.48,0.38,33.96,-96.71,-66.32,-30.39,4836.84,4468.16,4099.49,,,,,,,,,,
15-Oct-25,28-Oct-25,DRREDDY,Non-Hld,1231,1320,1233.2,-0.17,1406.8,14.29,0.49,40.78,-9.46,-6.87,-2.59,1329.47,1265.86,1202.26,,,,,,,,,,
15-Oct-25,28-Oct-25,EICHERMOT,Non-Hld,6891.5,7000,6785.1,1.57,7214.9,4.7,0.68,57.14,104.51,151.65,-47.13,7049.97,6950.88,6851.78,,,,,,,,,,
15-Oct-25,28-Oct-25,ETERNAL,Non-Hld,355.4,335,307.4,15.62,362.6,2.03,0.7,72.17,7.25,5.8,1.45,354.65,336.93,319.2,,,,,,,,,,
15-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,391.5,400,385.15,1.65,414.85,5.97,0.64,40.45,-2.56,-1.66,-0.9,419,400.06,381.12,,,,,,,,,,
15-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,216.5,225,212.9,1.7,237.1,9.52,0.66,79.02,4.57,2,2.57,215.55,199.46,183.37,,,,,,,,,,
15-Oct-25,28-Oct-25,FORTIS,Non-Hld,1092.9,1100,1058.2,3.28,1141.8,4.48,0.78,71.01,38.62,30.36,8.26,1112.3,1005.58,898.86,,,,,,,,,,
15-Oct-25,28-Oct-25,GAIL,Non-Hld,178.1,180,173.3,2.77,186.7,4.83,0.59,49.87,0.18,0.17,0.01,182.95,177.78,172.61,,,,,,,,,,
15-Oct-25,28-Oct-25,GLENMARK,Non-Hld,1889,2000,1882.15,0.37,2117.85,12.12,0.53,34.14,-31.5,-21.34,-10.16,2090.92,1977.41,1863.9,,,,,,,,,,
15-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,90.02,95,89.6,0.47,100.4,11.54,0.51,54,0.16,0.06,0.1,92.69,89.53,86.37,,,,,,,,,,
15-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1111,1200,1109.25,0.16,1290.75,16.18,0.5,28.99,-31.38,-26.09,-5.29,1254.13,1166.94,1079.75,,,,,,,,,,
15-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2132,2100,1999.9,6.61,2200.1,3.2,0.65,60.05,13.8,3.43,10.37,2159.33,2053.57,1947.81,,,,,,,,,,
15-Oct-25,28-Oct-25,GRASIM,Non-Hld,2815,2900,2798.65,0.59,3001.35,6.62,0.61,53.71,-0.26,-0.58,0.32,2881.72,2805.66,2729.6,,,,,,,,,,
15-Oct-25,28-Oct-25,HAL,Non-Hld,4839.7,5000,4777.85,1.3,5222.15,7.91,0.57,58.12,45.38,55.8,-10.42,4917.61,4807.79,4697.97,,,,,,,,,,
15-Oct-25,28-Oct-25,HAVELLS,Non-Hld,1464.4,1600,1463.4,0.07,1736.6,18.59,0.54,34.7,-23.59,-17.31,-6.29,1607.66,1518.79,1429.92,,,,,,,,,,
15-Oct-25,28-Oct-25,HCLTECH,Non-Hld,1496.1,1500,1452.45,3.01,1547.55,3.44,0.51,62.12,7.26,-4.47,11.73,1514.02,1433.62,1353.22,,,,,,,,,,
15-Oct-25,28-Oct-25,HDFCAMC,Non-Hld,5763,6000,5689.05,1.3,6310.95,9.51,0.47,56.64,-16.8,-19.79,3,5933.04,5670.42,5407.81,,,,,,,,,,
15-Oct-25,28-Oct-25,HDFCBANK,Non-Hld,978.5,1000,966.75,1.22,1033.25,5.6,0.73,57.15,2.69,0.21,2.48,990.45,966.72,942.99,,,,,,,,,,
15-Oct-25,28-Oct-25,HDFCLIFE,Non-Hld,761.8,800,753.65,1.09,846.35,11.1,0.53,49.7,-5.78,-4.87,-0.91,787.33,762.62,737.92,,,,,,,,,,
15-Oct-25,28-Oct-25,HEROMOTOCO,Non-Hld,5535,5600,5392.8,2.64,5807.2,4.92,0.62,61.27,101.89,111.75,-9.86,5652.18,5451.62,5251.07,,,,,,,,,,
15-Oct-25,28-Oct-25,HFCL,Non-Hld,77.39,80,74.15,4.37,85.85,10.94,0.52,57.44,0.55,0.32,0.23,77.9,75.03,72.15,,,,,,,,,,
15-Oct-25,28-Oct-25,HINDALCO,Non-Hld,765,780,752.6,1.65,807.4,5.55,0.62,57.38,10.23,11.99,-1.76,784.06,759.15,734.24,,,,,,,,,,
15-Oct-25,28-Oct-25,HINDPETRO,Non-Hld,448.05,450,429.1,4.42,470.9,5.1,0.51,63.4,12.85,13.06,-0.21,470.55,436.09,401.64,,,,,,,,,,
15-Oct-25,28-Oct-25,HINDUNILVR,Non-Hld,2515,2600,2499.45,0.63,2700.55,7.38,0.57,45.63,-18.24,-16.75,-1.49,2582.99,2531.16,2479.33,,,,,,,,,,
15-Oct-25,28-Oct-25,HINDZINC,Non-Hld,513,500,470.95,8.93,529.05,3.13,0.57,69.26,16.63,14.12,2.51,521.37,479.26,437.14,,,,,,,,,,
15-Oct-25,28-Oct-25,HUDCO,Non-Hld,229.39,230,219.65,4.44,240.35,4.78,0.51,53.15,2.48,3.09,-0.61,238.87,228.89,218.91,,,,,,,,,,
15-Oct-25,28-Oct-25,ICICIBANK,Non-Hld,1399,1400,1356.35,3.15,1443.65,3.2,0.81,55.62,-6.36,-10.46,4.1,1420.77,1380.92,1341.06,,,,,,,,,,
15-Oct-25,28-Oct-25,ICICIGI,Non-Hld,2025,2000,1920.2,5.46,2079.8,2.71,1.25,67.72,5.75,0.35,5.4,1957.11,1885.44,1813.77,,,,,,,,,,
15-Oct-25,28-Oct-25,ICICIPRULI,Non-Hld,589.9,600,578.5,1.98,621.5,5.36,0.45,40.86,-3.65,-3.86,0.22,608.82,597.24,585.66,,,,,,,,,,
15-Oct-25,28-Oct-25,IDEA,Non-Hld,8.79,10,8.55,2.81,11.45,30.27,0.56,56.95,0.34,0.39,-0.05,9.32,8.54,7.75,,,,,,,,,,
15-Oct-25,28-Oct-25,IDFCFIRSTB,Non-Hld,72.97,75,71.2,2.49,78.8,7.99,0.71,57.94,0.64,0.31,0.33,74.57,71.26,67.96,,,,,,,,,,
15-Oct-25,28-Oct-25,IEX,Holding,135.85,150,134.9,0.71,165.1,21.54,0.57,34.38,-2.18,-1.74,-0.44,149.37,141.49,133.62,,,,,,,,,,
15-Oct-25,28-Oct-25,IGL,Non-Hld,212.4,220,208.05,2.1,231.95,9.21,0.5,50.13,1.22,1.05,0.17,221.22,211.71,202.21,,,,,,,,,,
15-Oct-25,28-Oct-25,IIFL,Non-Hld,507.5,500,474.7,6.91,525.3,3.51,0.74,68.69,12.63,7.23,5.41,508.67,462.39,416.1,,,,,,,,,,
15-Oct-25,28-Oct-25,INDHOTEL,Non-Hld,728.15,800,729.75,-0.21,870.25,19.52,0.47,41.54,-10.17,-10.26,0.09,780.82,738.45,696.08,,,,,,,,,,
15-Oct-25,28-Oct-25,INDIANB,Non-Hld,775.5,780,743.55,4.3,816.45,5.29,0.82,68.99,24.93,22.95,1.98,798.69,737.76,676.83,,,,,,,,,,
15-Oct-25,28-Oct-25,INDIGO,Holding,5847.5,5800,5618.4,4.08,5981.6,2.3,0.82,59.89,6.88,-18.46,25.34,5834.25,5698.32,5562.4,,,,,,,,,,
15-Oct-25,28-Oct-25,INDUSINDBK,Non-Hld,741,750,709,4.52,791,6.75,0.9,46.23,-1.82,-4.48,2.66,764.7,742.22,719.74,,,,,,,,,,
15-Oct-25,28-Oct-25,INDUSTOWER,Non-Hld,345.15,360,340.55,1.36,379.45,9.94,0.72,44.24,-1.13,-0.07,-1.06,363.1,352.24,341.38,,,,,,,,,,
15-Oct-25,28-Oct-25,INFY,Non-Hld,1474.4,1560,1444.05,2.11,1675.95,13.67,0.46,47,-1.54,-3.71,2.16,1546.78,1485.78,1424.79,,,,,,,,,,
15-Oct-25,28-Oct-25,INOXWIND,Non-Hld,148.58,150,142.7,4.13,157.3,5.87,0.46,54.9,0.12,-0.79,0.92,154.61,145.02,135.43,,,,,,,,,,
15-Oct-25,28-Oct-25,IOC,Non-Hld,153.9,155,149.35,3.05,160.65,4.39,0.64,62.84,2.88,2.73,0.14,157.21,150.46,143.72,,,,,,,,,,
15-Oct-25,28-Oct-25,IRCTC,Holding,716,750,713.3,0.38,786.7,9.88,0.5,51.25,-2.94,-3.56,0.62,736.17,714.28,692.39,,,,,,,,,,
15-Oct-25,28-Oct-25,IREDA,Non-Hld,155.19,160,151.15,2.68,168.85,8.81,0.4,57.07,0.72,0.56,0.17,159.67,152.5,145.34,,,,,,,,,,
15-Oct-25,28-Oct-25,IRFC,Non-Hld,125.2,130,122.75,2,137.25,9.63,0.43,47.69,-0.27,-0.25,-0.02,129.97,125.9,121.83,,,,,,,,,,
15-Oct-25,28-Oct-25,ITC,Non-Hld,400.3,410,398.2,0.53,421.8,5.38,0.66,43.86,-2.64,-2.32,-0.32,411.38,403.28,395.17,,,,,,,,,,
15-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1001.8,1100,1001.1,0.07,1198.9,19.68,0.45,42.54,-3.21,5.08,-8.29,1082.14,1038.71,995.28,,,,,,,,,,
15-Oct-25,28-Oct-25,JIOFIN,Non-Hld,312.8,320,305.45,2.41,334.55,6.96,0.67,55.29,-1.24,-2.51,1.27,320.77,306.65,292.53,,,,,,,,,,
15-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,547,550,522.5,4.69,577.5,5.58,0.47,57.56,5.21,4.85,0.36,552.59,538.41,524.24,,,,,,,,,,
15-Oct-25,28-Oct-25,JSWSTEEL,Non-Hld,1163,1200,1145.55,1.53,1254.45,7.87,0.68,60.48,18.73,20.38,-1.65,1180.07,1144.32,1108.56,,,,,,,,,,
15-Oct-25,28-Oct-25,JUBLFOOD,Non-Hld,586.95,650,586.1,0.15,713.9,21.63,0.41,31.32,-12.07,-9.26,-2.81,640.73,612.92,585.12,,,,,,,,,,
15-Oct-25,28-Oct-25,KALYANKJIL,Non-Hld,476.8,500,469,1.67,531,11.37,0.49,44.15,-8.77,-10.43,1.67,522.46,482.55,442.63,,,,,,,,,,
15-Oct-25,28-Oct-25,KAYNES,Non-Hld,6965,7000,6596.25,5.6,7403.75,6.3,0.43,47.5,52.81,133.31,-80.5,7589.21,7197.68,6806.14,,,,,,,,,,
15-Oct-25,28-Oct-25,KEI,Non-Hld,4452,4400,4162.05,6.97,4637.95,4.18,0.65,71.91,84.29,60.18,24.11,4391.79,4174.93,3958.07,,,,,,,,,,
15-Oct-25,28-Oct-25,KFINTECH,Holding,1121.8,1100,1037.65,8.11,1162.35,3.62,0.54,57.45,0.94,-7.38,8.33,1153.85,1084.74,1015.64,,,,,,,,,,
15-Oct-25,28-Oct-25,KOTAKBANK,Non-Hld,2148.2,2100,2014.4,6.65,2185.6,1.75,1.01,68.21,40.17,30.8,9.37,2195.42,2076.6,1957.77,,,,,,,,,,
15-Oct-25,28-Oct-25,KPITTECH,Non-Hld,1163.1,1200,1135.35,2.45,1264.65,8.74,0.67,43.07,-21.53,-18.87,-2.65,1314.82,1200.25,1085.68,,,,,,,,,,
15-Oct-25,28-Oct-25,LAURUSLABS,Non-Hld,875,900,845,3.56,955,9.15,0.56,50.85,-1.44,-1.33,-0.12,932.3,878.52,824.73,,,,,,,,,,
15-Oct-25,28-Oct-25,LICHSGFIN,Non-Hld,569.2,600,568.3,0.16,631.7,10.99,0.73,49.22,-0.81,-0.15,-0.66,592.59,573.73,554.87,,,,,,,,,,
15-Oct-25,28-Oct-25,LICI,Non-Hld,900.35,900,869.95,3.5,930.05,3.3,0.42,52.87,3.43,3.41,0.02,913.84,896.73,879.62,,,,,,,,,,
15-Oct-25,28-Oct-25,LODHA,Non-Hld,1171,1180,1120.75,4.49,1239.25,5.83,0.59,51.17,-15.49,-20.57,5.08,1224.3,1159.93,1095.56,,,,,,,,,,
15-Oct-25,28-Oct-25,LT,Non-Hld,3823.6,3800,3708.55,3.11,3891.45,1.78,0.51,67.55,44.98,36.88,8.1,3811.78,3711.98,3612.19,,,,,,,,,,
15-Oct-25,28-Oct-25,LTF,Non-Hld,271.36,260,241.95,12.16,278.05,2.47,1,70.22,9.41,8.88,0.53,271.27,253.28,235.3,,,,,,,,,,
15-Oct-25,28-Oct-25,LTIM,Non-Hld,5626,5600,5315.4,5.85,5884.6,4.6,0.74,68.58,70.68,34.53,36.14,5633,5320.08,5007.15,,,,,,,,,,
15-Oct-25,28-Oct-25,LUPIN,Non-Hld,1940,2000,1914.85,1.32,2085.15,7.49,0.62,46.84,-7.03,-4.38,-2.66,2053.45,1967.66,1881.87,,,,,,,,,,
15-Oct-25,28-Oct-25,M%26M,Non-Hld,3494.4,3600,3453.6,1.19,3746.4,7.22,0.43,53.23,2.15,10.43,-8.27,3652.89,3502.23,3351.57,,,,,,,,,,
15-Oct-25,28-Oct-25,MANAPPURAM,Non-Hld,288.65,300,285.05,1.27,314.95,9.12,0.55,53.9,1.93,2.67,-0.74,297.36,287.64,277.92,,,,,,,,,,
15-Oct-25,28-Oct-25,MANKIND,Non-Hld,2440,2600,2418.8,0.88,2781.2,13.99,0.41,40.5,-28.14,-23.71,-4.43,2637.03,2500.5,2363.96,,,,,,,,,,
15-Oct-25,28-Oct-25,MARICO,Non-Hld,707.8,720,698.5,1.34,741.5,4.77,0.59,46.78,-2.29,-2.95,0.66,723.41,709.81,696.21,,,,,,,,,,
15-Oct-25,28-Oct-25,MARUTI,Non-Hld,16218,16200,15764.05,2.88,16635.95,2.58,0.54,65.56,345.85,404.09,-58.24,16410.86,16057.35,15703.84,,,,,,,,,,
15-Oct-25,28-Oct-25,MAXHEALTH,Non-Hld,1158,1200,1141.25,1.47,1258.75,8.71,0.7,50.87,-6.87,-13.47,6.59,1188.92,1140.32,1091.73,,,,,,,,,,
15-Oct-25,28-Oct-25,MAZDOCK,Non-Hld,2850.5,3000,2803.6,1.68,3196.4,12.14,0.47,50.61,3.14,10.47,-7.33,3024.08,2881.27,2738.46,,,,,,,,,,
15-Oct-25,28-Oct-25,MCX,Holding,9533,9000,8281.3,15.12,9718.7,1.95,1.02,81.91,341.11,183.74,157.37,9260.89,8281.8,7302.71,,,,,,,,,,
15-Oct-25,28-Oct-25,MFSL,Non-Hld,1607.7,1640,1580.05,1.75,1699.95,5.74,0.61,55.16,5.82,2.45,3.37,1628.12,1581.04,1533.97,,,,,,,,,,
15-Oct-25,28-Oct-25,MOTHERSON,Holding,104.9,110,103.5,1.36,116.5,11.06,0.48,52.16,0.64,1.19,-0.55,111.33,106.35,101.37,,,,,,,,,,
15-Oct-25,28-Oct-25,MPHASIS,Non-Hld,2785,2900,2752.4,1.19,3047.6,9.43,0.5,49.09,-16.6,-18.35,1.75,2988.13,2786.53,2584.93,,,,,,,,,,
